country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_care_giver_consent,nc_reason_others,nc_reason_no_felt_need,nc_reason_too_many_rnd,nc_reason_child_sick,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ZIM,MATABELELAND NORTH,LUPANE,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,34,26,60,33,26,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0.02
ZIM,MATABELELAND NORTH,LUPANE,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,28,32,60,26,28,54,6,Fail,moderate,2,1,2,0,0,0,1,91.67,2,0,0,0,0,0,0,0,1,0,1,0,0,33.33,16.67,33.33,0,0,0,16.67,0.1
ZIM,MATABELELAND NORTH,LUPANE,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZIM,MATABELELAND NORTH,LUPANE,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,18,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND NORTH,LUPANE,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,LUPANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,LUPANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,37,23,60,37,22,59,1,Pass,high,0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND NORTH,NKAYI,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND NORTH,NKAYI,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,24,36,60,23,33,56,4,Fail,moderate,0,0,0,0,0,2,2,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.07
ZIM,MATABELELAND NORTH,NKAYI,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,30,30,60,27,30,57,3,Pass,high,0,1,2,0,0,0,0,96.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
ZIM,MATABELELAND NORTH,NKAYI,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,NKAYI,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,26,34,60,25,34,59,1,Pass,high,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
ZIM,MATABELELAND NORTH,NKAYI,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,20,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND NORTH,NKAYI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,NKAYI,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MATABELELAND NORTH,TSHOLOTSHO,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZIM,MATABELELAND NORTH,TSHOLOTSHO,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,29,31,60,26,28,54,6,Fail,moderate,1,0,1,0,0,2,2,93.33,1,0,0,0,0,0,0,0,0,0,1,0,0,16.67,0,16.67,0,0,33.33,33.33,0.1
ZIM,MATABELELAND NORTH,TSHOLOTSHO,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND NORTH,TSHOLOTSHO,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,26,34,60,24,33,57,3,Pass,high,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
ZIM,MATABELELAND NORTH,TSHOLOTSHO,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,TSHOLOTSHO,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,TSHOLOTSHO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,33,27,60,31,25,56,4,Fail,moderate,0,0,3,0,0,1,0,91.67,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,25,0,0.07
ZIM,MATABELELAND NORTH,TSHOLOTSHO,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,20,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,UMGUZA,WPV1MLW,bOPV,Rnd1,22,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,32,28,60,31,27,58,2,Pass,high,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ZIM,MATABELELAND NORTH,UMGUZA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-09,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,UMGUZA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,33,27,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,98.33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ZIM,MATABELELAND NORTH,UMGUZA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,32,28,60,30,26,56,4,Fail,moderate,0,0,2,0,0,1,1,93.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,25,25,0.07
ZIM,MATABELELAND NORTH,UMGUZA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,25,35,60,23,33,56,4,Fail,moderate,0,4,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.07
ZIM,MATABELELAND NORTH,UMGUZA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,31,29,60,30,27,57,3,Pass,high,0,3,0,0,0,0,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
ZIM,MATABELELAND NORTH,UMGUZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,24,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,31,29,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ZIM,MATABELELAND NORTH,UMGUZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,20,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,25,35,60,21,34,55,5,Fail,moderate,0,0,0,0,0,0,5,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.08
ZIM,MATABELELAND SOUTH,BEITBRIDGE,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZIM,MATABELELAND SOUTH,BEITBRIDGE,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,37,23,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MATABELELAND SOUTH,BEITBRIDGE,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,32,28,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZIM,MATABELELAND SOUTH,BEITBRIDGE,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,26,34,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
ZIM,MATABELELAND SOUTH,BEITBRIDGE,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,BEITBRIDGE,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,BEITBRIDGE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,BEITBRIDGE,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,BULILIMA,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,26,34,60,21,33,54,6,Fail,moderate,0,1,1,0,1,3,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,50,0,0.1
ZIM,MATABELELAND SOUTH,BULILIMA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,26,34,60,25,34,59,1,Pass,high,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ZIM,MATABELELAND SOUTH,BULILIMA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,BULILIMA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,BULILIMA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,29,31,60,29,26,55,5,Fail,moderate,0,2,2,0,0,1,0,96.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,0,0,20,0,0.08
ZIM,MATABELELAND SOUTH,BULILIMA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,29,31,60,28,27,55,5,Fail,moderate,0,0,1,0,0,1,3,98.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,20,60,0.08
ZIM,MATABELELAND SOUTH,BULILIMA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,25,35,60,24,35,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
ZIM,MATABELELAND SOUTH,BULILIMA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,22,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,24,36,60,23,36,59,1,Pass,high,0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND SOUTH,GWANDA,WPV1MLW,bOPV,Rnd1,22,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,36,24,60,34,22,56,4,Fail,moderate,0,1,0,0,0,1,2,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,50,0.07
ZIM,MATABELELAND SOUTH,GWANDA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-09,31,29,60,30,28,58,2,Pass,high,1,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,50,0.03
ZIM,MATABELELAND SOUTH,GWANDA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,28,32,60,24,25,49,11,Fail,poor,6,1,1,0,0,0,3,91.67,1,0,0,0,0,0,6,0,0,0,0,0,0,54.55,9.09,9.09,0,0,0,27.27,0.18
ZIM,MATABELELAND SOUTH,GWANDA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,28,32,60,26,31,57,3,Pass,high,0,0,0,0,0,0,3,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
ZIM,MATABELELAND SOUTH,GWANDA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,GWANDA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,32,28,60,28,27,55,5,Fail,moderate,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.08
ZIM,MATABELELAND SOUTH,GWANDA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,32,28,60,31,23,54,6,Fail,moderate,0,0,0,0,0,1,5,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0.1
ZIM,MATABELELAND SOUTH,GWANDA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,22,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,22,38,60,16,33,49,11,Fail,poor,0,0,5,0,0,1,5,85,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.45,0,0,9.09,45.45,0.18
ZIM,MATABELELAND SOUTH,INSIZA,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,33,27,60,30,22,52,8,Fail,moderate,3,0,2,0,0,1,2,96.67,2,0,0,0,0,0,3,0,0,0,0,0,0,37.5,0,25,0,0,12.5,25,0.13
ZIM,MATABELELAND SOUTH,INSIZA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-09,26,34,60,25,34,59,1,Pass,high,0,0,0,0,0,0,1,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND SOUTH,INSIZA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,23,37,60,22,35,57,3,Pass,high,0,0,2,0,0,0,1,86.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ZIM,MATABELELAND SOUTH,INSIZA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,28,32,60,22,27,49,11,Fail,poor,5,1,5,0,0,0,0,100,4,1,0,0,0,0,5,0,0,0,0,0,0,45.45,9.09,45.45,0,0,0,0,0.18
ZIM,MATABELELAND SOUTH,INSIZA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,INSIZA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,22,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,INSIZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,INSIZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,MANGWE,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,29,31,60,28,29,57,3,Pass,high,0,1,1,0,0,0,1,96.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0.05
ZIM,MATABELELAND SOUTH,MANGWE,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND SOUTH,MANGWE,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,28,32,60,25,30,55,5,Fail,moderate,0,0,4,0,0,0,1,100,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0.08
ZIM,MATABELELAND SOUTH,MANGWE,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,MANGWE,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,20,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MATABELELAND SOUTH,MANGWE,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,35,25,60,34,24,58,2,Pass,high,0,0,0,0,0,0,2,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZIM,MATABELELAND SOUTH,MANGWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,35,25,60,31,24,55,5,Fail,moderate,0,0,0,0,1,4,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0.08
ZIM,MATABELELAND SOUTH,MANGWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,MATOBO,WPV1MLW,bOPV,Rnd1,18,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,27,33,60,27,32,59,1,Pass,high,0,0,0,0,0,0,1,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND SOUTH,MATOBO,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,29,31,60,27,29,56,4,Fail,moderate,0,0,2,0,1,0,1,96.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,25,0.07
ZIM,MATABELELAND SOUTH,MATOBO,ZIM-2023-05-01_bOPV,bOPV,Rnd2,20,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,36,24,60,36,23,59,1,Pass,high,0,0,0,0,0,1,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZIM,MATABELELAND SOUTH,MATOBO,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,31,29,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
ZIM,MATABELELAND SOUTH,MATOBO,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,25,35,60,24,34,58,2,Pass,high,1,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,1,0,0,50,0,50,0,0,0,0,0.03
ZIM,MATABELELAND SOUTH,MATOBO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,19,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ZIM,MATABELELAND SOUTH,MATOBO,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,25,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND SOUTH,UMZINGWANE,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,41,19,60,36,17,53,7,Fail,moderate,0,0,0,0,0,0,7,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.12
ZIM,MATABELELAND SOUTH,UMZINGWANE,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,27,33,60,26,32,58,2,Pass,high,1,0,0,0,0,1,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,50,0,0.03
ZIM,MATABELELAND SOUTH,UMZINGWANE,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,29,31,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,93.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ZIM,MATABELELAND SOUTH,UMZINGWANE,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,35,25,60,34,24,58,2,Pass,high,0,0,0,0,0,0,2,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
