country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_farm,abs_reason_travelled,abs_reason_other,abs_reason_market,abs_reason_in_playground,abs_reason_school,nc_reason_too_many_rnd,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_others,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ZMB,LUAPULA,NCHELENGE,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,25,35,60,19,33,52,8,Fail,moderate,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.13
ZMB,LUAPULA,NCHELENGE,WPV1MLW,bOPV,Rnd4,21,2022-05-07T00:00:00Z,2022-05-11,2022-08-11,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,LUAPULA,NCHELENGE,ZAM-2023-02-01_nOPV,nOPV2,Rnd1,21,2023-02-16T00:00:00Z,2023-02-20,2023-02-21,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,NCHELENGE,ZAM-2023-02-01_nOPV,nOPV2,Rnd2,21,2023-04-20T00:00:00Z,2023-04-24,2023-04-25,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZMB,LUAPULA,NCHELENGE,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,17,43,60,16,43,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZMB,LUAPULA,NCHELENGE,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,NCHELENGE,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,NCHELENGE,ZAM-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-25T00:00:00Z,2024-07-29,2024-07-30,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,SAMFYA,WPV1MLW,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,32,28,60,28,28,56,4,Fail,moderate,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,75,0,0.07
ZMB,LUAPULA,SAMFYA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-20,32,28,60,29,27,56,4,Fail,moderate,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,25,0,0.07
ZMB,LUAPULA,SAMFYA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-07-11,32,28,60,30,27,57,3,Pass,high,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
ZMB,LUAPULA,SAMFYA,ZAM-2023-02-01_nOPV,nOPV2,Rnd1,21,2023-02-16T00:00:00Z,2023-02-20,2023-02-21,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,SAMFYA,ZAM-2023-02-01_nOPV,nOPV2,Rnd2,21,2023-04-20T00:00:00Z,2023-04-24,2023-04-25,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,SAMFYA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,6,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,SAMFYA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,6,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,SAMFYA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,SAMFYA,ZAM-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-25T00:00:00Z,2024-07-29,2024-07-30,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHILANGA,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,30,30,60,26,25,51,9,Fail,poor,0,4,3,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,44.44,33.33,0,0,11.11,11.11,0.15
ZMB,LUSAKA,CHILANGA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,31,29,60,29,26,55,5,Fail,moderate,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,20,0,0.08
ZMB,LUSAKA,CHILANGA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-20,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,LUSAKA,CHILANGA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHILANGA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHILANGA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHILANGA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,LUSAKA,CHIRUNDU,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-02-04,32,28,60,26,25,51,9,Fail,poor,0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,77.78,0,0.15
ZMB,LUSAKA,CHIRUNDU,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-04-05,36,24,60,35,24,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZMB,LUSAKA,CHIRUNDU,WPV1MLW,bOPV,Rnd3,21,2022-08-16T00:00:00Z,2022-08-20,2022-08-21,30,30,60,29,27,56,4,Fail,moderate,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0,0.07
ZMB,LUSAKA,CHONGWE,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,25,35,60,23,30,53,7,Fail,moderate,0,0,7,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.12
ZMB,LUSAKA,CHONGWE,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHONGWE,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHONGWE,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHONGWE,ZAM-2023-05-01_bOPV,bOPV,Rnd1,20,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,CHONGWE,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,27,33,60,22,28,50,10,Fail,poor,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
ZMB,LUSAKA,CHONGWE,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,KAFUE,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,26,34,60,23,31,54,6,Fail,moderate,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.1
ZMB,LUSAKA,KAFUE,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,32,28,60,30,27,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
ZMB,LUSAKA,KAFUE,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,KAFUE,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,KAFUE,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,KAFUE,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,KAFUE,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,LUANGWA,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,30,30,60,29,26,55,5,Fail,moderate,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0.08
ZMB,LUSAKA,LUANGWA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,LUANGWA,WPV1MLW,bOPV,Rnd3,21,2022-08-18T00:00:00Z,2022-08-22,2022-08-23,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,LUANGWA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,LUANGWA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,LUANGWA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,30,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,LUANGWA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,24,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,LUSAKA,LUSAKA,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,31,29,60,22,13,35,25,Fail,very poor,1,1,5,1,5,12,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,4,4,20,4,20,48,0,0.42
ZMB,LUSAKA,LUSAKA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,36,24,60,27,19,46,14,Fail,poor,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,85.71,0,0.23
ZMB,LUSAKA,LUSAKA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,25,35,60,23,34,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
ZMB,LUSAKA,LUSAKA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-09-11,25,35,60,22,35,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
ZMB,LUSAKA,LUSAKA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,31,29,60,27,23,50,10,Fail,poor,0,1,3,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,60,0,0.17
ZMB,LUSAKA,LUSAKA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,36,24,60,33,21,54,6,Fail,moderate,0,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.1
ZMB,LUSAKA,LUSAKA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,33,27,60,31,25,56,4,Fail,moderate,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25,0,25,0,0,50,0,0.07
ZMB,LUSAKA,RUFUNSA,WPV1MLW,bOPV,Rnd1,10,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,18,22,40,11,19,30,30,Fail,very poor,1,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.33,20,0,0,0,0,76.67,0.75
ZMB,LUSAKA,RUFUNSA,WPV1MLW,bOPV,Rnd2,21,2022-05-01T00:00:00Z,2022-05-05,2022-08-05,26,34,60,22,29,51,9,Fail,poor,0,0,2,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,33.33,44.44,0.15
ZMB,LUSAKA,RUFUNSA,WPV1MLW,bOPV,Rnd3,21,2022-08-16T00:00:00Z,2022-08-20,2022-08-23,25,35,60,22,30,52,8,Fail,moderate,0,0,4,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12.5,0,37.5,0.13
ZMB,LUSAKA,RUFUNSA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-09-11,23,37,60,22,36,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZMB,LUSAKA,RUFUNSA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,21,39,60,18,39,57,3,Pass,high,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ZMB,LUSAKA,RUFUNSA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUSAKA,RUFUNSA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,13,47,60,13,46,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0.02
ZMB,MUCHINGA,CHAMA,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-05-04,33,27,60,25,21,46,14,Fail,poor,0,0,2,0,0,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,78.57,7.14,0.23
ZMB,MUCHINGA,CHAMA,WPV1MLW,bOPV,Rnd2,21,2022-05-01T00:00:00Z,2022-05-05,2022-09-05,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,CHINSALI,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,24,36,60,22,33,55,5,Fail,moderate,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0.08
ZMB,MUCHINGA,CHINSALI,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,27,33,60,19,21,40,20,Fail,very poor,1,0,3,0,0,16,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,5,0,15,0,0,80,0,0.33
ZMB,MUCHINGA,CHINSALI,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,26,34,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,MUCHINGA,CHINSALI,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,35,25,60,32,21,53,7,Fail,moderate,0,0,3,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,57.14,0,0.12
ZMB,MUCHINGA,CHINSALI,ZAM-2023-05-01_bOPV,bOPV,Rnd1,7,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,27,33,60,25,29,54,6,Fail,moderate,0,0,4,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.1
ZMB,MUCHINGA,CHINSALI,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,CHINSALI,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,ISOKA,WPV1MLW,bOPV,Rnd1,27,2022-03-25T00:00:00Z,2022-03-29,2022-03-30,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,ISOKA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-04-05,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,ISOKA,WPV1MLW,bOPV,Rnd3,12,2022-08-15T00:00:00Z,2022-08-19,2022-08-20,30,30,60,29,29,58,2,Pass,high,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
ZMB,MUCHINGA,ISOKA,WPV1MLW,bOPV,Rnd4,13,2022-05-07T00:00:00Z,2022-05-11,2022-08-11,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ZMB,MUCHINGA,ISOKA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,ISOKA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,27,33,60,25,32,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
ZMB,MUCHINGA,ISOKA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,KANCHIBIYA,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,30,30,60,27,22,49,11,Fail,poor,0,5,3,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,45.45,27.27,0,9.09,9.09,9.09,0.18
ZMB,MUCHINGA,KANCHIBIYA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,32,28,60,23,21,44,16,Fail,poor,2,0,9,0,0,5,0,0,6,1,1,0,1,0,0,2,0,0,0,0,0,12.5,0,56.25,0,0,31.25,0,0.27
ZMB,MUCHINGA,KANCHIBIYA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,KANCHIBIYA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,KANCHIBIYA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,32,28,60,29,26,55,5,Fail,moderate,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0.08
ZMB,MUCHINGA,KANCHIBIYA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,35,25,60,33,23,56,4,Fail,moderate,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,50,0,0,0,0,50,0,0.07
ZMB,MUCHINGA,KANCHIBIYA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,MUCHINGA,LAVUSHI,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,35,25,60,27,23,50,10,Fail,poor,0,1,6,0,0,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,10,60,0,0,30,0,0.17
ZMB,MUCHINGA,LAVUSHI,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-06-05,32,28,60,31,28,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
