country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_in_playground,abs_reason_other,abs_reason_school,abs_reason_travelled,abs_reason_farm,abs_reason_market,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
NIG,MARADI,MARADI VILLE,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,25,35,60,25,33,58,2,Pass,high,0,0,1,0,1,0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
NIG,MARADI,MARADI VILLE,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,29,31,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,81.67,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,MARADI,MARADI VILLE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,28,32,60,27,30,57,3,Pass,high,0,1,2,0,0,0,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
NIG,MARADI,MARADI VILLE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MARADI VILLE,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,73.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,MARADI VILLE,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,MARADI VILLE,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-13T00:00:00Z,2021-07-17,2021-07-17,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-06,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-17T00:00:00Z,2022-11-21,2022-11-22,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,MAYAHI,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,71.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MAYAHI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,MAYAHI,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,31,29,60,30,28,58,2,Pass,high,0,0,1,0,0,1,0,41.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,MARADI,MAYAHI,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,TESSAOUA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-05,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-17T00:00:00Z,2022-11-21,2022-11-22,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,81.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,TESSAOUA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,68.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,TESSAOUA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,36.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,68.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,TESSAOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,TESSAOUA,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,32,28,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
NIG,MARADI,TESSAOUA,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-13T00:00:00Z,2021-07-17,2021-07-18,30,30,60,29,29,58,2,Pass,high,0,1,1,0,0,0,0,73.33,0,0,0,0,1,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,NIAMEY,NIAMEY 1,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,34,26,60,34,23,57,3,Pass,high,0,1,2,0,0,0,0,93.33,0,0,0,1,0,1,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
NIG,NIAMEY,NIAMEY 1,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 1,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,31,29,60,24,27,51,9,Fail,poor,0,1,5,0,1,1,1,76.67,0,1,0,0,2,2,0,0,0,0,0,0,0,11.11,55.56,0,11.11,11.11,11.11,0.15
NIG,NIAMEY,NIAMEY 1,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 1,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-18T00:00:00Z,2022-11-22,2022-11-23,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 1,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,35,25,60,34,23,57,3,Pass,high,0,0,3,0,0,0,0,96.67,0,2,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,NIAMEY,NIAMEY 1,NIG-2023-05-01_nOPV,nOPV2,Rnd2,22,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,30,30,60,29,28,57,3,Pass,high,0,1,2,0,0,0,0,70,0,2,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
NIG,NIAMEY,NIAMEY 1,NIG-2023-11-01_nOPV,nOPV2,Rnd1,21,2023-12-05T00:00:00Z,2023-12-09,2023-12-10,27,33,60,26,31,57,3,Pass,high,0,1,1,0,0,1,0,93.33,0,0,0,0,0,1,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
NIG,NIAMEY,NIAMEY 1,NIG-2023-11-01_nOPV,nOPV2,Rnd2,20,2024-01-05T00:00:00Z,2024-01-09,2024-01-10,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 1,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,23,37,60,23,34,57,3,Pass,high,0,3,0,0,0,0,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
NIG,NIAMEY,NIAMEY 1,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 1,NIG-2024-10-01_nOPV,nOPV2,Rnd1,22,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,33,27,60,32,26,58,2,Pass,high,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
NIG,NIAMEY,NIAMEY 1,NIG-2024-10-01_nOPV,nOPV2,Rnd2,29,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,29,31,60,29,28,57,3,Pass,high,0,0,2,0,0,0,1,96.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
NIG,NIAMEY,NIAMEY 1,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,32,28,60,30,28,58,2,Pass,high,0,0,1,0,0,0,1,73.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
NIG,NIAMEY,NIAMEY 1,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,26,34,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 1,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,88.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,NIAMEY,NIAMEY 2,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,27,33,60,23,32,55,5,Fail,moderate,0,3,2,0,0,0,0,71.67,1,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.08
NIG,NIAMEY,NIAMEY 2,CENBLOCK-nOPV,nOPV2,Rnd2,16,2022-07-02T00:00:00Z,2022-07-06,2022-07-06,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,NIAMEY,NIAMEY 2,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,25,35,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,NIAMEY,NIAMEY 2,GOTHEYE-mOPV,mOPV,Rnd2,18,2020-10-28T00:00:00Z,2020-11-01,2020-11-02,33,27,60,32,27,59,1,Pass,high,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 2,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-18T00:00:00Z,2022-11-22,2022-11-23,32,28,60,31,26,57,3,Pass,high,0,0,0,0,0,3,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
NIG,NIAMEY,NIAMEY 2,NIG-2023-05-01_nOPV,nOPV2,Rnd1,20,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,33,27,60,30,21,51,9,Fail,poor,1,0,2,1,0,3,2,90,1,1,0,0,0,0,0,0,0,1,0,0,11.11,0,22.22,11.11,0,33.33,22.22,0.15
NIG,NIAMEY,NIAMEY 2,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,27,33,60,21,32,53,7,Fail,moderate,0,1,1,2,0,3,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,28.57,0,42.86,0,0.12
NIG,NIAMEY,NIAMEY 2,NIG-2023-11-01_nOPV,nOPV2,Rnd1,24,2023-12-05T00:00:00Z,2023-12-09,2023-12-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 2,NIG-2023-11-01_nOPV,nOPV2,Rnd2,21,2024-01-05T00:00:00Z,2024-01-09,2024-01-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 2,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 2,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,28,27,55,5,Fail,moderate,0,1,3,0,0,0,1,85,3,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,20,0.08
NIG,NIAMEY,NIAMEY 2,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,32,28,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,98.33,0,0,0,1,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,NIAMEY,NIAMEY 2,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 2,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,91.67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,NIAMEY,NIAMEY 2,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,19,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,32,28,60,31,26,57,3,Pass,high,0,0,1,0,0,2,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
NIG,NIAMEY,NIAMEY 2,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,35,25,60,28,24,52,8,Fail,moderate,1,4,2,1,0,0,0,93.33,0,2,0,0,0,0,0,0,0,0,1,0,12.5,50,25,12.5,0,0,0,0.13
NIG,NIAMEY,NIAMEY 3,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-07T00:00:00Z,2022-06-11,2022-06-11,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 3,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 3,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 3,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-18T00:00:00Z,2022-11-22,2022-11-23,35,25,60,34,25,59,1,Pass,high,1,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 3,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 3,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 3,NIG-2023-11-01_nOPV,nOPV2,Rnd1,21,2023-12-05T00:00:00Z,2023-12-09,2023-12-10,32,28,60,32,26,58,2,Pass,high,0,0,1,0,0,1,0,98.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,NIAMEY,NIAMEY 3,NIG-2023-11-01_nOPV,nOPV2,Rnd2,20,2024-01-05T00:00:00Z,2024-01-09,2024-01-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 3,NIG-2024-06-01_nOPV,nOPV2,Rnd1,17,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 3,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,26,23,49,11,Fail,poor,0,4,4,1,0,2,0,80,0,1,0,0,0,3,0,0,0,0,0,0,0,36.36,36.36,9.09,0,18.18,0,0.18
NIG,NIAMEY,NIAMEY 3,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,28,32,60,28,31,59,1,Pass,high,1,0,0,0,0,0,0,88.33,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 3,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,29,31,60,28,31,59,1,Pass,high,0,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 3,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,96.67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,NIAMEY,NIAMEY 3,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,NIAMEY,NIAMEY 3,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,35,25,60,32,24,56,4,Fail,moderate,0,0,3,0,0,0,1,95,0,0,0,1,0,2,0,0,0,0,0,0,0,0,75,0,0,0,25,0.07
NIG,NIAMEY,NIAMEY 4,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,NIAMEY,NIAMEY 4,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-03T00:00:00Z,2022-07-07,2022-07-08,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 4,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,36,24,60,30,18,48,12,Fail,poor,2,3,4,1,0,2,0,53.33,0,3,0,1,0,0,0,0,0,0,2,0,16.67,25,33.33,8.33,0,16.67,0,0.2
NIG,NIAMEY,NIAMEY 4,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,86.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 4,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-18T00:00:00Z,2022-11-22,2022-11-23,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,NIAMEY,NIAMEY 4,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,24,36,60,17,22,39,21,Fail,very poor,1,12,5,0,0,3,0,65,1,0,0,1,0,3,1,0,0,0,0,0,4.76,57.14,23.81,0,0,14.29,0,0.35
