country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
MDG,ANALAMANGA,ANKAZOBE,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,32,28,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,93.33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
MDG,ANALAMANGA,ANKAZOBE,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,34,26,60,29,26,55,5,Fail,moderate,0,0,4,1,0,0,0,88.33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0.08
MDG,ANALAMANGA,ANKAZOBE,MDG-2023-03-01_bOPV,mOPV,Rnd3,24,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,38,22,60,31,16,47,13,Fail,poor,2,1,7,1,0,2,0,90,4,3,0,0,0,0,0,0,0,0,2,0,0,0,15.38,7.69,53.85,7.69,0,15.38,0,0.22
MDG,ANALAMANGA,ANKAZOBE,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,93.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ANALAMANGA,ANKAZOBE,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,35,25,60,34,24,58,2,Pass,high,1,0,1,0,0,0,0,98.33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
MDG,ANALAMANGA,ANKAZOBE,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,33,26,59,1,Pass,high,1,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALAMANGA,ANKAZOBE,OPVb2021,nOPV2,Rnd1,21,2021-02-03T00:00:00Z,2021-02-07,2021-03-07,32,28,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,63.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MDG,ANALAMANGA,ANKAZOBE,OPVb2022,nOPV2,Rnd1,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-15,38,22,60,35,19,54,6,Fail,moderate,0,3,3,0,0,0,0,96.67,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.1
MDG,ANALAMANGA,ANTANANARIVO ATSIMONDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,28,32,60,15,22,37,23,Fail,very poor,1,5,4,2,1,10,0,41.67,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4.35,21.74,17.39,8.7,4.35,43.48,0,0.38
MDG,ANALAMANGA,ANTANANARIVO ATSIMONDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,37,23,60,32,20,52,8,Fail,moderate,2,0,4,1,0,1,0,76.67,2,0,0,0,1,1,0,0,2,0,0,0,0,0,25,0,50,12.5,0,12.5,0,0.13
MDG,ANALAMANGA,ANTANANARIVO ATSIMONDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,35,25,60,34,23,57,3,Pass,high,3,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100,0,0,0,0,0,0,0.05
MDG,ANALAMANGA,ANTANANARIVO ATSIMONDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd4,16,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,20,20,40,14,17,31,29,Fail,very poor,1,1,7,0,0,0,20,82.5,2,1,0,0,2,2,0,0,0,1,0,0,0,0,3.45,3.45,24.14,0,0,0,68.97,0.72
MDG,ANALAMANGA,ANTANANARIVO ATSIMONDRANO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,27,33,60,20,29,49,11,Fail,poor,5,3,3,0,0,0,0,86.67,0,0,2,0,0,1,0,1,0,1,2,1,0,0,45.45,27.27,27.27,0,0,0,0,0.18
MDG,ANALAMANGA,ANTANANARIVO ATSIMONDRANO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,32,28,60,30,27,57,3,Pass,high,1,0,2,0,0,0,0,100,1,0,0,0,1,0,0,0,0,0,0,1,0,0,33.33,0,66.67,0,0,0,0,0.05
MDG,ANALAMANGA,ANTANANARIVO ATSIMONDRANO,OPVb2021,nOPV2,Rnd2,21,2021-10-04T00:00:00Z,2021-10-08,2021-12-08,35,25,60,34,25,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALAMANGA,ANTANANARIVO AVARADRANO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,23,37,60,16,20,36,24,Fail,very poor,3,5,2,0,0,14,0,38.33,0,2,0,0,0,0,0,0,0,2,0,0,1,0,12.5,20.83,8.33,0,0,58.33,0,0.4
MDG,ANALAMANGA,ANTANANARIVO AVARADRANO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,33,27,60,32,25,57,3,Pass,high,1,0,1,0,0,1,0,98.33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
MDG,ANALAMANGA,ANTANANARIVO AVARADRANO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,30,30,60,28,27,55,5,Fail,moderate,0,0,2,0,0,3,0,83.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0.08
MDG,ANALAMANGA,ANTANANARIVO AVARADRANO,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,29,31,60,28,30,58,2,Pass,high,0,0,1,0,1,0,0,93.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
MDG,ANALAMANGA,ANTANANARIVO AVARADRANO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,37,23,60,34,23,57,3,Pass,high,1,0,1,0,0,1,0,98.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
MDG,ANALAMANGA,ANTANANARIVO AVARADRANO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALAMANGA,ANTANANARIVO AVARADRANO,OPVb2022,nOPV2,Rnd1,21,2022-07-09T00:00:00Z,2022-07-13,2022-08-07,31,29,60,22,24,46,14,Fail,poor,9,0,2,0,0,3,0,83.33,1,1,0,0,0,0,0,3,0,3,1,0,2,0,64.29,0,14.29,0,0,21.43,0,0.23
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,28,32,60,27,31,58,2,Pass,high,1,0,1,0,0,0,0,88.33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,28,32,60,23,27,50,10,Fail,poor,5,0,2,0,0,1,2,88.33,1,0,0,0,1,0,1,1,0,2,0,0,1,0,50,0,20,0,0,10,20,0.17
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,30,30,60,28,29,57,3,Pass,high,2,0,0,0,0,0,1,95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66.67,0,0,0,0,0,33.33,0.05
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,28,32,60,28,29,57,3,Pass,high,0,0,0,0,0,2,1,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0.05
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,31,29,60,23,22,45,15,Fail,poor,9,2,2,0,0,2,0,91.67,1,0,0,0,1,0,4,4,0,0,0,1,0,0,60,13.33,13.33,0,0,13.33,0,0.25
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,OPVb2021,nOPV2,Rnd1,22,2021-02-03T00:00:00Z,2021-02-07,2021-03-07,24,36,60,22,33,55,5,Fail,moderate,1,2,2,0,0,0,0,95,0,0,0,0,2,0,0,0,0,0,0,0,0,1,20,40,40,0,0,0,0,0.08
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,OPVb2021,nOPV2,Rnd2,21,2021-11-04T00:00:00Z,2021-11-08,2021-12-08,31,29,60,29,25,54,6,Fail,moderate,5,0,1,0,0,0,0,98.33,1,0,0,0,0,0,1,0,1,2,0,0,0,1,83.33,0,16.67,0,0,0,0,0.1
MDG,ANALAMANGA,ANTANANARIVO RENIVOHITRA,OPVb2022,nOPV2,Rnd1,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-15,23,37,60,18,32,50,10,Fail,poor,1,0,6,0,1,0,2,90,2,0,0,2,1,1,0,1,0,0,0,0,0,0,10,0,60,0,10,0,20,0.17
MDG,ANALAMANGA,MANJAKANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,26,34,60,25,28,53,7,Fail,moderate,0,0,5,0,0,2,0,100,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.43,0,0,28.57,0,0.12
MDG,ANALAMANGA,MANJAKANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,34,26,60,33,24,57,3,Pass,high,0,0,3,0,0,0,0,80,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
MDG,ANALAMANGA,MANJAKANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,38,22,60,33,20,53,7,Fail,moderate,4,0,3,0,0,0,0,73.33,3,0,0,0,0,0,0,0,0,0,0,0,4,0,57.14,0,42.86,0,0,0,0,0.12
MDG,ANALAMANGA,MANJAKANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd4,10,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,18,22,40,18,22,40,20,Fail,very poor,0,0,0,0,0,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
MDG,ANALAMANGA,MANJAKANDRIANA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,32,28,60,31,28,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALAMANGA,MANJAKANDRIANA,MDG-2024-05-01_bOPV,bOPV,Rnd2,20,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ANALAMANGA,MANJAKANDRIANA,OPVb2021,nOPV2,Rnd2,21,2021-10-04T00:00:00Z,2021-10-08,2021-12-08,29,31,60,28,31,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALAMANGA,MANJAKANDRIANA,OPVb2022,nOPV2,Rnd1,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-16,28,32,60,23,25,48,12,Fail,poor,2,10,0,0,0,0,0,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16.67,83.33,0,0,0,0,0,0.2
MDG,ANALANJIROFO,FENOARIVO ATSINANANA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,32,28,60,30,26,56,4,Fail,moderate,1,0,1,0,0,1,1,100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,0,25,0,0,25,25,0.07
MDG,ANALANJIROFO,FENOARIVO ATSINANANA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,FENOARIVO ATSINANANA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,FENOARIVO ATSINANANA,MDG-2023-03-01_bOPV,mOPV,Rnd4,19,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,30,20,50,30,20,50,10,Fail,poor,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
MDG,ANALANJIROFO,FENOARIVO ATSINANANA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,28,32,60,26,32,58,2,Pass,high,1,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,50,0.03
MDG,ANALANJIROFO,FENOARIVO ATSINANANA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MDG,ANALANJIROFO,FENOARIVO ATSINANANA,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,29,31,60,26,27,53,7,Fail,moderate,0,0,1,0,0,6,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,85.71,0,0.12
MDG,ANALANJIROFO,MANANARA AVARATRA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,29,31,60,28,29,57,3,Pass,high,0,2,0,1,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,33.33,0,0,0,0.05
MDG,ANALANJIROFO,MANANARA AVARATRA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,MANANARA AVARATRA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,32,28,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ANALANJIROFO,MANANARA AVARATRA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,38,22,60,35,22,57,3,Pass,high,0,0,2,0,0,1,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
MDG,ANALANJIROFO,MANANARA AVARATRA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,35,25,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,MANANARA AVARATRA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,27,33,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,98.33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ANALANJIROFO,MANANARA AVARATRA,OPVb2022,nOPV2,Rnd1,21,2022-07-12T00:00:00Z,2022-07-16,2022-07-19,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,MAROANTSETRA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,41,19,60,24,11,35,25,Fail,very poor,0,0,0,0,0,0,25,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.42
MDG,ANALANJIROFO,MAROANTSETRA,MDG-2023-03-01_bOPV,mOPV,Rnd2,26,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,36,24,60,34,23,57,3,Pass,high,0,0,3,0,0,0,0,100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
MDG,ANALANJIROFO,MAROANTSETRA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,MAROANTSETRA,MDG-2023-03-01_bOPV,mOPV,Rnd4,16,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,17,33,50,17,32,49,11,Fail,poor,0,0,1,0,0,0,10,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,90.91,0.22
MDG,ANALANJIROFO,MAROANTSETRA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,MAROANTSETRA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,MAROANTSETRA,OPVb2021,nOPV2,Rnd1,21,2021-05-03T00:00:00Z,2021-05-07,2021-07-07,33,27,60,32,21,53,7,Fail,moderate,0,0,7,0,0,0,0,91.67,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.12
MDG,ANALANJIROFO,MAROANTSETRA,OPVb2022,nOPV2,Rnd1,21,2022-07-11T00:00:00Z,2022-07-15,2022-07-19,31,29,60,29,29,58,2,Pass,high,0,1,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MDG,ANALANJIROFO,NOSY BORAHA (SAINTE MARIE),MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,25,35,60,23,34,57,3,Pass,high,0,1,2,0,0,0,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
MDG,ANALANJIROFO,NOSY BORAHA (SAINTE MARIE),MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,NOSY BORAHA (SAINTE MARIE),MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,33,27,60,33,24,57,3,Pass,high,1,1,1,0,0,0,0,96.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33.33,33.33,33.33,0,0,0,0,0.05
MDG,ANALANJIROFO,NOSY BORAHA (SAINTE MARIE),MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,NOSY BORAHA (SAINTE MARIE),MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,NOSY BORAHA (SAINTE MARIE),MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,SOANIERANA IVONGO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,SOANIERANA IVONGO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,29,31,60,29,30,59,1,Pass,high,1,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALANJIROFO,SOANIERANA IVONGO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,SOANIERANA IVONGO,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
MDG,ANALANJIROFO,SOANIERANA IVONGO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,30,30,60,29,29,58,2,Pass,high,0,0,1,0,0,1,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MDG,ANALANJIROFO,SOANIERANA IVONGO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,30,30,60,28,30,58,2,Pass,high,0,0,1,0,0,1,0,93.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MDG,ANALANJIROFO,SOANIERANA IVONGO,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MDG,ANALANJIROFO,VAVATENINA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,29,31,60,29,30,59,1,Pass,high,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MDG,ANALANJIROFO,VAVATENINA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,25,35,60,25,34,59,1,Pass,high,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
MDG,ANALANJIROFO,VAVATENINA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,VAVATENINA,MDG-2023-03-01_bOPV,mOPV,Rnd4,12,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,24,16,40,24,16,40,20,Fail,very poor,0,0,0,0,0,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
MDG,ANALANJIROFO,VAVATENINA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALANJIROFO,VAVATENINA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALANJIROFO,VAVATENINA,OPVb2021,nOPV2,Rnd1,17,2021-03-03T00:00:00Z,2021-03-07,2021-07-07,31,29,60,29,29,58,2,Pass,high,0,0,1,0,1,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
