country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_school,abs_reason_in_playground,nc_reason_no_felt_need,nc_reason_others,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_poliofree,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ANG,BENGUELA,CAPUPA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,26,34,60,25,31,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
ANG,BENGUELA,CAPUPA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CAPUPA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,25,23,48,12,Fail,poor,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.2
ANG,BENGUELA,CATENGUE,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,BENGUELA,CATENGUE,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CATENGUE,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,20,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CATUMBELA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14T00:00:00Z,2023-09-18,2023-09-19,28,32,60,8,10,18,42,Fail,very poor,2,4,3,1,0,31,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,4.76,9.52,7.14,2.38,0,73.81,2.38,0.7
ANG,BENGUELA,CATUMBELA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,23,37,60,2,3,5,55,Fail,very poor,0,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,90.91,0,0.92
ANG,BENGUELA,CATUMBELA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,29,31,60,26,31,57,3,Pass,high,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,0.05
ANG,BENGUELA,CATUMBELA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,29,31,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,BENGUELA,CATUMBELA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,27,33,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,BENGUELA,CATUMBELA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,30,30,60,29,29,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50,0,50,0,0,0,0,0.03
ANG,BENGUELA,CATUMBELA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,30,30,60,28,23,51,9,Fail,poor,0,6,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.15
ANG,BENGUELA,CATUMBELA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,12,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CATUMBELA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,29,31,60,27,29,56,4,Fail,moderate,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.07
ANG,BENGUELA,CHICUMA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,30,30,60,28,28,56,4,Fail,moderate,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.07
ANG,BENGUELA,CHICUMA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,32,28,60,27,24,51,9,Fail,poor,0,2,5,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,55.56,11.11,0,11.11,0,0.15
ANG,BENGUELA,CHICUMA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,14,46,60,14,46,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CHICUMA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CHILA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,33,27,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ANG,BENGUELA,CHILA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,BENGUELA,CHILA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,BENGUELA,CHILA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,27,33,60,26,31,57,3,Pass,high,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ANG,BENGUELA,CHINDUMBO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,35,25,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,BENGUELA,CHINDUMBO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,12,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CHINDUMBO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,45,15,60,44,15,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
ANG,BENGUELA,CHINDUMBO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CHONGOROI,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14T00:00:00Z,2023-09-18,2023-09-19,27,33,60,22,26,48,12,Fail,poor,0,0,7,1,0,4,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,58.33,8.33,0,33.33,0,0.2
ANG,BENGUELA,CHONGOROI,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-24T00:00:00Z,2023-10-28,2023-10-29,30,30,60,7,5,12,48,Fail,very poor,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,6.25,0.8
ANG,BENGUELA,CHONGOROI,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,30,30,60,30,28,58,2,Pass,high,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
ANG,BENGUELA,CHONGOROI,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CHONGOROI,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,47,13,60,47,13,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CHONGOROI,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CHONGOROI,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,8,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,28,22,50,23,20,43,17,Fail,poor,0,0,5,1,1,0,10,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,5.88,5.88,0,58.82,0.34
ANG,BENGUELA,CHONGOROI,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,12,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CUBAL,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14T00:00:00Z,2023-09-18,2023-09-22,28,32,60,20,23,43,17,Fail,poor,0,11,4,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,64.71,23.53,0,0,5.88,5.88,0.28
ANG,BENGUELA,CUBAL,ANG-2023-07-01_bOPV,bOPV,Rnd2,9,2023-10-22T00:00:00Z,2023-10-26,2023-10-28,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,CUBAL,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,30,30,60,29,28,57,3,Pass,high,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,33.33,0,0,0.05
ANG,BENGUELA,CUBAL,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,28,32,60,28,31,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ANG,BENGUELA,CUBAL,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,32,28,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ANG,BENGUELA,CUBAL,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,19,41,60,17,40,57,3,Pass,high,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0.05
ANG,BENGUELA,CUBAL,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,27,33,60,26,32,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
ANG,BENGUELA,CUBAL,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,DOMBE GRANDE,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,24,36,60,24,31,55,5,Fail,moderate,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,60,0,0.08
ANG,BENGUELA,DOMBE GRANDE,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,DOMBE GRANDE,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,27,25,52,8,Fail,moderate,0,2,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.13
ANG,BENGUELA,DOMBE-GRANDE,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,30,30,60,28,29,57,3,Pass,high,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
ANG,BENGUELA,EGIPTO PRAIA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,6,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,32,28,60,31,26,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
ANG,BENGUELA,EGITO PRAIA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,23,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,EGITO PRAIA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,32,28,60,31,27,58,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.03
ANG,BENGUELA,EGITO PRAIA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,GANDA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14T00:00:00Z,2023-09-18,2023-09-19,26,34,60,25,32,57,3,Pass,high,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,66.67,0,0.05
ANG,BENGUELA,GANDA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,28,32,60,12,15,27,33,Fail,very poor,1,0,6,0,0,2,24,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3.03,0,18.18,0,0,6.06,72.73,0.55
ANG,BENGUELA,GANDA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,22,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,36,24,60,34,24,58,2,Pass,high,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,50,0,0,0.03
ANG,BENGUELA,GANDA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,29,31,60,26,30,56,4,Fail,moderate,0,0,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
ANG,BENGUELA,GANDA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,12,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,GANDA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,25,35,60,22,30,52,8,Fail,moderate,0,2,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,62.5,0,0.13
ANG,BENGUELA,GANDA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,GANDA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,12,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,30,26,56,4,Fail,moderate,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,25,0,0,0.07
ANG,BENGUELA,IAMBALA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,12,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,26,34,60,21,26,47,13,Fail,poor,2,4,6,0,0,0,1,0,0,1,4,1,0,0,0,0,0,1,0,1,0,0,0,15.38,30.77,46.15,0,0,0,7.69,0.22
ANG,BENGUELA,IAMBALA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,IAMBALA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,27,33,60,26,32,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
ANG,BENGUELA,LOBITO,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14T00:00:00Z,2023-09-18,2023-09-19,29,31,60,12,12,24,36,Fail,very poor,0,1,3,0,0,32,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2.78,8.33,0,0,88.89,0,0.6
ANG,BENGUELA,LOBITO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,34,26,60,0,0,0,60,Fail,very poor,0,2,0,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,1.67,0,0,95,1
ANG,BENGUELA,LOBITO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,30,30,60,29,28,57,3,Pass,high,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,33.33,0,0,0.05
ANG,BENGUELA,LOBITO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,31,29,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
ANG,BENGUELA,LOBITO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,LOBITO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,LOBITO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,12,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,LOBITO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,15,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,LOBITO,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,NAVEGANTES,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,29,31,60,27,31,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
ANG,BENGUELA,NAVEGANTES,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,NAVEGANTES,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,NAVEGANTES,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,BENGUELA,YAMBALA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27T00:00:00Z,2025-07-01,2025-07-02,29,31,60,25,27,52,8,Fail,moderate,0,0,3,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,62.5,0.13
ANG,BIE,ANDULO,ANG-2023-07-01_bOPV,bOPV,Rnd1,12,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,34,26,60,32,24,56,4,Fail,moderate,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0.07
ANG,BIE,ANDULO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-21T00:00:00Z,2023-10-25,2023-10-26,33,27,60,29,23,52,8,Fail,moderate,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.13
ANG,BIE,ANDULO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,6,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,41,19,60,35,17,52,8,Fail,moderate,1,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,12.5,0,87.5,0,0,0,0,0.13
ANG,BIE,ANDULO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,22,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,41,19,60,35,17,52,8,Fail,moderate,1,0,6,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,12.5,0,75,0,0,0,12.5,0.13
ANG,BIE,ANDULO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,6,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,43,17,60,42,17,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,BIE,ANDULO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,22,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
