country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_farm,abs_reason_school,abs_reason_market,abs_reason_travelled,abs_reason_in_playground,nc_reason_child_sick,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_others,nc_reason_no_felt_need,nc_reason_vaccines_safety,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
RDC,SUD UBANGI,BOMINENGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,SUD UBANGI,BOMINENGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,25,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BOMINENGE,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,4,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,22,18,40,22,18,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
RDC,SUD UBANGI,BOMINENGE,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,5,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,11,9,20,11,9,20,40,Fail,very poor,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
RDC,SUD UBANGI,BOMINENGE,DRC-NID-04-2024-bOPV,bOPV,Rnd1,8,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BOTO,DRC-2023-11-02_nOPV,nOPV2,Rnd1,6,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BOTO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,BOTO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,BOTO,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BOTO,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,21,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,BOTO,DRC-NID-04-2024-bOPV,bOPV,Rnd1,9,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,33,27,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
RDC,SUD UBANGI,BUDJALA,DRC-2023-05-01_nOPV,nOPV2,Rnd1,20,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BUDJALA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,20,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BUDJALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,BUDJALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,26,34,60,25,32,57,3,Pass,high,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
RDC,SUD UBANGI,BUDJALA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,32,28,60,31,25,56,4,Fail,moderate,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,50,0,50,0,0,0,0,0.07
RDC,SUD UBANGI,BUDJALA,DRC-NID-07-2023-bOPV,bOPV,Rnd2,11,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BULU,DRC-2023-11-02_nOPV,nOPV2,Rnd1,7,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BULU,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
RDC,SUD UBANGI,BULU,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,25,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BULU,DRC-NID-04-2024-bOPV,bOPV,Rnd1,9,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,BWAMANDA,DRC-2023-05-01_nOPV,nOPV2,Rnd1,16,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BWAMANDA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,15,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,SUD UBANGI,BWAMANDA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BWAMANDA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,BWAMANDA,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,BWAMANDA,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,13,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,19,11,30,19,11,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
RDC,SUD UBANGI,BWAMANDA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,8,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,17,13,30,17,13,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
RDC,SUD UBANGI,BWAMANDA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,31,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,31,29,60,31,27,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
RDC,SUD UBANGI,BWAMANDA,DRC-NID-07-2023-bOPV,bOPV,Rnd2,6,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,GEMENA,DRC-2023-05-01_nOPV,nOPV2,Rnd1,20,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,GEMENA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,14,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,32,28,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,GEMENA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,GEMENA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,8,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,34,26,60,33,24,57,3,Pass,high,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
RDC,SUD UBANGI,GEMENA,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,29,31,60,29,30,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
RDC,SUD UBANGI,GEMENA,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,6,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,12,8,20,12,7,19,41,Fail,very poor,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,0,97.56,2.05
RDC,SUD UBANGI,GEMENA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,20,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,23,27,50,23,27,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
RDC,SUD UBANGI,GEMENA,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,26,34,60,25,32,57,3,Pass,high,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
RDC,SUD UBANGI,GEMENA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,34,26,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,GEMENA,DRC-NID-07-2023-bOPV,bOPV,Rnd2,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,32,28,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,KUNGU,DRC-2023-05-01_nOPV,nOPV2,Rnd1,9,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,KUNGU,DRC-2023-11-02_nOPV,nOPV2,Rnd1,16,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,KUNGU,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,KUNGU,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,KUNGU,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,16,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,27,33,60,25,33,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
RDC,SUD UBANGI,KUNGU,DRC-NID-04-2024-bOPV,bOPV,Rnd1,6,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,LIBENGE,DRC-2023-05-01_nOPV,nOPV2,Rnd1,16,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,29,31,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,LIBENGE,DRC-2023-11-02_nOPV,nOPV2,Rnd1,19,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,LIBENGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,17,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,LIBENGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,18,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,LIBENGE,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,29,31,60,28,30,58,2,Pass,high,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
RDC,SUD UBANGI,LIBENGE,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,21,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,31,29,60,30,29,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
RDC,SUD UBANGI,LIBENGE,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,30,30,60,27,28,55,5,Fail,moderate,0,0,5,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
RDC,SUD UBANGI,MAWUYA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,MAWUYA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,MAWUYA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,12,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,33,27,60,30,25,55,5,Fail,moderate,0,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
RDC,SUD UBANGI,MBAYA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,MBAYA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,20,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,MBAYA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,6,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,24,36,60,22,35,57,3,Pass,high,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
RDC,SUD UBANGI,NDAGE,DRC-2023-11-02_nOPV,nOPV2,Rnd1,17,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,NDAGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,15,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,30,30,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
RDC,SUD UBANGI,NDAGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,20,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,28,32,60,27,30,57,3,Pass,high,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
RDC,SUD UBANGI,NDAGE,DRC-NID-04-2024-bOPV,bOPV,Rnd1,9,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,28,32,60,27,30,57,3,Pass,high,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
RDC,SUD UBANGI,NDAGE,DRC-NID-07-2023-bOPV,bOPV,Rnd2,10,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,29,31,60,27,30,57,3,Pass,high,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
RDC,SUD UBANGI,TANDALA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,26,34,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,TANDALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,22,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,TANDALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,22,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,TANDALA,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,26,34,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,SUD UBANGI,TANDALA,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,15,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,19,21,40,19,21,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
RDC,SUD UBANGI,TANDALA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,6,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,9,11,20,9,11,20,40,Fail,very poor,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
RDC,SUD UBANGI,TANDALA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,32,28,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
RDC,SUD UBANGI,TANDALA,DRC-NID-07-2023-bOPV,bOPV,Rnd2,6,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,ZONGO,DRC-2023-11-02_nOPV,nOPV2,Rnd1,23,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,ZONGO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,19,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,ZONGO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,15,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,ZONGO,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,SUD UBANGI,ZONGO,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,21,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,SUD UBANGI,ZONGO,DRC-NID-04-2024-bOPV,bOPV,Rnd1,7,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,33,27,60,31,26,57,3,Pass,high,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0.05
RDC,SUD UBANGI,ZONGO,DRC-NID-07-2023-bOPV,bOPV,Rnd2,24,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,27,33,60,23,29,52,8,Fail,moderate,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,87.5,0,0.13
RDC,TANGANYIKA,ANKORO,DRC-2023-03-01_bOPV,bOPV,Rnd1,12,2023-03-16T00:00:00Z,2023-03-20,2023-03-21,29,31,60,28,25,53,7,Fail,moderate,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,85.71,0,0,0,14.29,0,0,0.12
RDC,TANGANYIKA,ANKORO,DRC-2023-05-01_nOPV,nOPV2,Rnd1,15,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,TANGANYIKA,ANKORO,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,TANGANYIKA,ANKORO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,9,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,33,27,60,31,27,58,2,Pass,high,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
