country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_school,abs_reason_market,abs_reason_farm,abs_reason_travelled,abs_reason_in_playground,abs_reason_other,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_covid_19,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,nc_reason_others,nc_reason_nopvconcern,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
KEN,MANDERA,MANDERA NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,20,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA NORTH,KEN-2024-01-01_nOPV,nOPV2,Rnd1,14,2024-02-14T00:00:00Z,2024-02-18,2024-02-19,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA NORTH,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,27,33,60,26,33,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
KEN,MANDERA,MANDERA NORTH,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,33,27,60,33,25,58,2,Pass,high,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0.03
KEN,MANDERA,MANDERA SOUTH,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA SOUTH,KEN-13DS-02-2021,nOPV2,Rnd2,20,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA SOUTH,KEN-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-02-14T00:00:00Z,2024-02-18,2024-02-19,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA SOUTH,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA SOUTH,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA WEST,KEN-13DS-02-2021,nOPV2,Rnd1,12,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
KEN,MANDERA,MANDERA WEST,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,28,32,60,27,30,57,3,Pass,high,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
KEN,MANDERA,MANDERA WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,31,29,60,31,23,54,6,Fail,moderate,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,83.33,0,0.1
KEN,MANDERA,MANDERA WEST,KEN-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-02-14T00:00:00Z,2024-02-18,2024-02-19,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA WEST,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA WEST,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,LAISAMIS,KEN-2024-11-01_nOPV,nOPV2,Rnd0,21,2024-12-18T00:00:00Z,2024-12-22,2024-12-23,32,28,60,29,25,54,6,Fail,moderate,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.1
KEN,MARSABIT,LAISAMIS,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,26,34,60,26,33,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
KEN,MARSABIT,LAISAMIS,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,30,30,60,28,29,57,3,Pass,high,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
KEN,MARSABIT,LOIYANGALANI,KEN-2024-11-01_nOPV,nOPV2,Rnd0,21,2024-12-18T00:00:00Z,2024-12-22,2024-12-23,23,37,60,20,25,45,15,Fail,poor,1,1,5,0,0,8,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,6.67,6.67,33.33,0,0,53.33,0,0.25
KEN,MARSABIT,LOIYANGALANI,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,LOIYANGALANI,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,33,27,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,MARSABIT,MARSABIT NORTH,KEN-2024-11-01_nOPV,nOPV2,Rnd0,21,2024-12-18T00:00:00Z,2024-12-22,2024-12-23,36,24,60,33,20,53,7,Fail,moderate,0,0,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.12
KEN,MARSABIT,MARSABIT NORTH,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,35,25,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,MARSABIT,MARSABIT NORTH,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,39,21,60,39,15,54,6,Fail,moderate,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.1
KEN,MARSABIT,MOYALE,KEN-2024-11-01_nOPV,nOPV2,Rnd0,21,2024-12-18T00:00:00Z,2024-12-22,2024-12-23,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,MOYALE,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,30,30,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
KEN,MARSABIT,MOYALE,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,32,28,60,31,27,58,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
KEN,MARSABIT,NORTH HORR,KEN-2024-11-01_nOPV,nOPV2,Rnd0,21,2024-12-18T00:00:00Z,2024-12-22,2024-12-23,31,29,60,29,29,58,2,Pass,high,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
KEN,MARSABIT,NORTH HORR,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,35,25,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,MARSABIT,NORTH HORR,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,MARSABIT,SAKU,KEN-2024-11-01_nOPV,nOPV2,Rnd0,21,2024-12-18T00:00:00Z,2024-12-22,2024-12-23,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,SAKU,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,SAKU,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,SOLOLO,KEN-2024-11-01_nOPV,nOPV2,Rnd0,21,2024-12-18T00:00:00Z,2024-12-22,2024-12-23,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,SOLOLO,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MARSABIT,SOLOLO,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MOMBASA,JOMVU,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,36,24,60,35,20,55,5,Fail,moderate,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0.08
KEN,MOMBASA,JOMVU,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,26,34,60,23,32,55,5,Fail,moderate,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,40,0,0.08
KEN,MOMBASA,KISAUNI,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,31,29,60,27,26,53,7,Fail,moderate,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.12
KEN,MOMBASA,KISAUNI,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,30,30,60,28,30,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
KEN,MOMBASA,LIKONI,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,24,36,60,23,31,54,6,Fail,moderate,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,83.33,0.1
KEN,MOMBASA,LIKONI,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,27,33,60,27,32,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
KEN,MOMBASA,NYALI,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,32,28,60,30,26,56,4,Fail,moderate,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,50,25,0,0,0,25,0,0.07
KEN,MOMBASA,NYALI,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,29,31,60,28,31,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
KEN,NAIROBI,DAGORETTI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd1,23,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,31,29,60,26,25,51,9,Fail,poor,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,44.44,11.11,0,0,0,44.44,0,0.15
KEN,NAIROBI,DAGORETTI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,26,34,60,25,30,55,5,Fail,moderate,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,60,0,0.08
KEN,NAIROBI,DAGORETTI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,27,33,60,26,32,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
KEN,NAIROBI,DAGORETTI NORTH,KEN-2024-08-01_nOPV,nOPV2,Rnd1,20,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,25,35,60,24,31,55,5,Fail,moderate,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0.08
KEN,NAIROBI,DAGORETTI NORTH,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,27,33,60,26,30,56,4,Fail,moderate,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,75,0,0,0,0,0,0.07
KEN,NAIROBI,DAGORETTI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,34,26,60,26,24,50,10,Fail,poor,0,0,5,1,0,3,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,30,10,0.17
KEN,NAIROBI,DAGORETTI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,22,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,25,35,60,22,33,55,5,Fail,moderate,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,60,0.08
KEN,NAIROBI,DAGORETTI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,32,28,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
KEN,NAIROBI,DAGORETTI SOUTH,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,35,25,60,30,21,51,9,Fail,poor,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,11.11,66.67,0.15
KEN,NAIROBI,DAGORETTI SOUTH,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
KEN,NAIROBI,EMBAKASI CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd1,9,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,27,33,60,24,27,51,9,Fail,poor,0,2,4,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22.22,44.44,11.11,0,22.22,0,0.15
KEN,NAIROBI,EMBAKASI CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
KEN,NAIROBI,EMBAKASI CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,33,27,60,31,27,58,2,Pass,high,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0.03
KEN,NAIROBI,EMBAKASI CENTRAL,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
KEN,NAIROBI,EMBAKASI CENTRAL,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
KEN,NAIROBI,EMBAKASI EAST,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,28,32,60,25,28,53,7,Fail,moderate,0,3,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,14.29,28.57,0.12
KEN,NAIROBI,EMBAKASI EAST,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,NAIROBI,EMBAKASI EAST,KEN-2023-08-01_nOPV,nOPV2,Rnd1,7,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI EAST,KEN-2023-08-01_nOPV,nOPV2,Rnd2,7,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI EAST,KEN-2023-08-01_nOPV,nOPV2,Rnd3,6,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI EAST,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI EAST,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,32,28,60,29,24,53,7,Fail,moderate,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,57.14,0,0.12
KEN,NAIROBI,EMBAKASI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,36,24,60,32,21,53,7,Fail,moderate,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.12
KEN,NAIROBI,EMBAKASI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,28,32,60,27,31,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
KEN,NAIROBI,EMBAKASI NORTH,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
KEN,NAIROBI,EMBAKASI NORTH,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,31,29,60,30,23,53,7,Fail,moderate,0,1,4,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14.29,57.14,0,14.29,14.29,0,0.12
KEN,NAIROBI,EMBAKASI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,NAIROBI,EMBAKASI SOUTH,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,35,25,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
KEN,NAIROBI,EMBAKASI SOUTH,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,32,28,60,31,28,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
KEN,NAIROBI,EMBAKASI WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-08-24T00:00:00Z,2023-08-28,2023-08-29,33,27,60,31,26,57,3,Pass,high,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,66.67,0,33.33,0,0,0,0,0.05
KEN,NAIROBI,EMBAKASI WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,33,27,60,31,19,50,10,Fail,poor,1,2,6,0,0,1,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,20,60,0,0,10,0,0.17
KEN,NAIROBI,EMBAKASI WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,NAIROBI,EMBAKASI WEST,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,26,34,60,22,32,54,6,Fail,moderate,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.67,0,16.67,0,0,16.67,50,0.1
KEN,NAIROBI,EMBAKASI WEST,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,30,30,60,29,29,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
