country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_other,abs_reason_school,abs_reason_in_playground,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_others,nc_reason_too_many_rnd,nc_reason_no_care_giver_consent,nc_reason_nopvconcern,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
MOZ,TETE,MARARA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,MARARA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
MOZ,TETE,MARAVIA,MLW_WPV1,bOPV,Rnd1,12,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,28,32,60,24,26,50,10,Fail,poor,1,1,7,0,0,1,0,0,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,10,10,70,0,0,10,0,0.17
MOZ,TETE,MARAVIA,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,34,26,60,32,26,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
MOZ,TETE,MARAVIA,MLW_WPV1,bOPV,Rnd3,16,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MARAVIA,MLW_WPV1,bOPV,Rnd4,9,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,30,30,60,28,28,56,4,Fail,moderate,1,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,25,0,50,0,0,25,0,0.07
MOZ,TETE,MARAVIA,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,32,28,60,30,27,57,3,Pass,high,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
MOZ,TETE,MARAVIA,MLW_WPV1,bOPV,Rnd6,23,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,32,28,60,27,26,53,7,Fail,moderate,1,0,5,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,14.29,0,71.43,0,0,14.29,0,0.12
MOZ,TETE,MARAVIA,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,30,30,60,4,7,11,49,Fail,very poor,0,0,4,2,0,5,38,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16,4.08,0,10.2,77.55,0.82
MOZ,TETE,MARAVIA,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,28,32,60,28,31,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MOZ,TETE,MARAVIA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,MARAVIA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,34,26,60,20,16,36,24,Fail,very poor,0,0,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,95.83,0,0.4
MOZ,TETE,MOATIZE,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,20,40,60,19,39,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
MOZ,TETE,MOATIZE,MLW_WPV1,bOPV,Rnd2,6,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,32,28,60,25,17,42,18,Fail,poor,1,4,6,0,0,6,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,5.56,22.22,33.33,0,0,33.33,5.56,0.3
MOZ,TETE,MOATIZE,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,32,28,60,21,21,42,18,Fail,poor,2,0,9,0,0,0,7,0,0,7,2,0,0,0,0,1,1,0,0,0,0,0,0,11.11,0,50,0,0,0,38.89,0.3
MOZ,TETE,MOATIZE,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MOATIZE,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MOATIZE,MLW_WPV1,bOPV,Rnd6,36,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,25,35,60,20,30,50,10,Fail,poor,0,3,6,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,10,0.17
MOZ,TETE,MOATIZE,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,21,39,60,21,38,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MOZ,TETE,MOATIZE,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MOATIZE,MOZ-2024-04-01_bOPV,bOPV,Rnd1,21,2024-05-28T00:00:00Z,2024-06-01,2024-06-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MOATIZE,MOZ-2024-04-01_bOPV,bOPV,Rnd2,21,2024-07-30T00:00:00Z,2024-08-03,2024-08-04,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MOATIZE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,32,28,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MOZ,TETE,MOATIZE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MUTARARA,MLW_WPV1,bOPV,Rnd1,12,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,29,31,60,27,29,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
MOZ,TETE,MUTARARA,MLW_WPV1,bOPV,Rnd2,12,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,33,27,60,27,22,49,11,Fail,poor,0,0,3,0,1,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,54.55,9.09,0.18
MOZ,TETE,MUTARARA,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,26,34,60,24,29,53,7,Fail,moderate,0,2,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,71.43,0,0,0,0,0.12
MOZ,TETE,MUTARARA,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,39,21,60,31,18,49,11,Fail,poor,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.18
MOZ,TETE,MUTARARA,MLW_WPV1,bOPV,Rnd5,6,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MOZ,TETE,MUTARARA,MLW_WPV1,bOPV,Rnd6,21,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,26,34,60,22,33,55,5,Fail,moderate,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0.08
MOZ,TETE,MUTARARA,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,26,34,60,12,17,29,31,Fail,very poor,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.52
MOZ,TETE,MUTARARA,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,MUTARARA,MOZ-2024-04-01_bOPV,bOPV,Rnd1,21,2024-05-28T00:00:00Z,2024-06-01,2024-06-02,30,30,60,27,28,55,5,Fail,moderate,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,60,20,0.08
MOZ,TETE,MUTARARA,MOZ-2024-04-01_bOPV,bOPV,Rnd2,21,2024-07-30T00:00:00Z,2024-08-03,2024-08-04,23,37,60,22,36,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
MOZ,TETE,MUTARARA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,28,32,60,26,32,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MOZ,TETE,MUTARARA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TETE,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,35,25,60,29,17,46,14,Fail,poor,1,1,2,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,7.14,7.14,14.29,0,0,71.43,0,0.23
MOZ,TETE,TETE,MLW_WPV1,bOPV,Rnd2,11,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,26,34,60,19,25,44,16,Fail,poor,0,7,1,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.75,6.25,0,0,43.75,6.25,0.27
MOZ,TETE,TETE,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,32,28,60,27,24,51,9,Fail,poor,0,3,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,0,55.56,0,0.15
MOZ,TETE,TETE,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,32,28,60,29,27,56,4,Fail,moderate,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
MOZ,TETE,TETE,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TETE,MLW_WPV1,bOPV,Rnd6,21,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,TETE,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TETE,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TETE,MOZ-2024-04-01_bOPV,bOPV,Rnd1,21,2024-05-28T00:00:00Z,2024-06-01,2024-06-02,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TETE,MOZ-2024-04-01_bOPV,bOPV,Rnd2,21,2024-07-30T00:00:00Z,2024-08-03,2024-08-04,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TETE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,TETE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TSANGANO,MLW_WPV1,bOPV,Rnd1,12,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,20,40,60,19,39,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
MOZ,TETE,TSANGANO,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,TSANGANO,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,34,26,60,33,25,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MOZ,TETE,TSANGANO,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,36,24,60,36,22,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,TETE,TSANGANO,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TSANGANO,MLW_WPV1,bOPV,Rnd6,21,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TSANGANO,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,29,31,60,0,0,0,60,Fail,very poor,0,0,4,0,0,0,56,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,93.33,1
MOZ,TETE,TSANGANO,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,TSANGANO,MOZ-2024-04-01_bOPV,bOPV,Rnd1,21,2024-05-28T00:00:00Z,2024-06-01,2024-06-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TSANGANO,MOZ-2024-04-01_bOPV,bOPV,Rnd2,21,2024-07-30T00:00:00Z,2024-08-03,2024-08-04,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,TSANGANO,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,TSANGANO,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,ZUMBO,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,ZUMBO,MLW_WPV1,bOPV,Rnd2,15,2022-05-01T00:00:00Z,2022-05-05,2022-05-05,26,24,50,25,23,48,12,Fail,poor,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0.24
MOZ,TETE,ZUMBO,MLW_WPV1,bOPV,Rnd3,17,2022-07-10T00:00:00Z,2022-07-14,2022-07-14,26,34,60,25,32,57,3,Pass,high,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
MOZ,TETE,ZUMBO,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,ZUMBO,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,ZUMBO,MLW_WPV1,bOPV,Rnd6,21,2022-12-13T00:00:00Z,2022-12-17,2022-12-18,18,42,60,17,41,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,TETE,ZUMBO,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,38,22,60,12,4,16,44,Fail,very poor,0,0,1,0,0,6,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,13.64,84.09,0.73
MOZ,TETE,ZUMBO,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,TETE,ZUMBO,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,TETE,ZUMBO,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,29,31,60,26,31,57,3,Pass,high,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
MOZ,ZAMBEZIA,ALTO MOLOCUE,MLW_WPV1,bOPV,Rnd1,21,2022-03-27T00:00:00Z,2022-03-31,2022-03-31,33,27,60,29,25,54,6,Fail,moderate,0,2,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.1
MOZ,ZAMBEZIA,ALTO MOLOCUE,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,30,30,60,28,30,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MOZ,ZAMBEZIA,ALTO MOLOCUE,MLW_WPV1,bOPV,Rnd3,21,2022-07-10T00:00:00Z,2022-07-14,2022-07-15,35,25,60,35,23,58,2,Pass,high,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,50,0,0.03
MOZ,ZAMBEZIA,ALTO MOLOCUE,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,34,26,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MOZ,ZAMBEZIA,ALTO MOLOCUE,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,ZAMBEZIA,ALTO MOLOCUE,MLW_WPV1,bOPV,Rnd6,21,2022-12-12T00:00:00Z,2022-12-16,2022-12-18,35,25,60,34,24,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MOZ,ZAMBEZIA,ALTO MOLOCUE,MOZ-2023-05-01_bOPV,bOPV,Rnd1,22,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,31,29,60,17,18,35,25,Fail,very poor,0,9,2,1,1,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,4,4,48,0,0.42
MOZ,ZAMBEZIA,ALTO MOLOCUE,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,ZAMBEZIA,ALTO MOLOCUE,MOZ-2024-04-01_bOPV,bOPV,Rnd1,21,2024-05-28T00:00:00Z,2024-06-01,2024-06-02,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,ZAMBEZIA,ALTO MOLOCUE,MOZ-2024-04-01_bOPV,bOPV,Rnd2,12,2024-07-30T00:00:00Z,2024-08-03,2024-08-04,24,36,60,24,35,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,ZAMBEZIA,ALTO MOLOCUE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,40,20,60,38,20,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,ZAMBEZIA,ALTO MOLOCUE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,ZAMBEZIA,CHINDE,MLW_WPV1,bOPV,Rnd1,9,2022-03-27T00:00:00Z,2022-03-31,2022-03-31,25,35,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MOZ,ZAMBEZIA,CHINDE,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,37,23,60,28,19,47,13,Fail,poor,0,3,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,38.46,0,23.08,15.38,0.22
MOZ,ZAMBEZIA,CHINDE,MLW_WPV1,bOPV,Rnd3,21,2022-07-10T00:00:00Z,2022-07-14,2022-07-15,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
