country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_other,abs_reason_school,abs_reason_in_playground,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_vaccines_safety,nc_reason_others,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
BFA,BOUCLE DU MOUHOUN,BOROMO,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,BOROMO,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,DEDOUGOU,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,DEDOUGOU,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,NOUNA,BFA-2024-10-01_nOPV,nOPV2,Rnd1,3,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,14,16,30,14,16,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
BFA,BOUCLE DU MOUHOUN,NOUNA,BFA-2025-08-01_nOPV_sNIDs,nOPV2,Rnd1,21,2025-11-07T00:00:00Z,2025-11-11,2025-11-12,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,BOUCLE DU MOUHOUN,NOUNA,BFA-2025-08-01_nOPV_sNIDs,nOPV2,Rnd2,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,SOLENZO,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,SOLENZO,BFA-2025-08-01_nOPV_sNIDs,nOPV2,Rnd1,21,2025-11-07T00:00:00Z,2025-11-11,2025-11-12,33,27,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
BFA,BOUCLE DU MOUHOUN,SOLENZO,BFA-2025-08-01_nOPV_sNIDs,nOPV2,Rnd2,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,TOMA,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE DU MOUHOUN,TOMA,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,BOUCLE_DU_MOUHOUN,BOROMO,BFA-2023-05-01_nOPV,nOPV2,Rnd1,21,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,BOROMO,Ouagadogou-mOPV2,mOPV,Rnd3,21,2020-08-08T00:00:00Z,2020-08-12,2020-10-12,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,BOROMO,Ouagadogou-mOPV2,mOPV,Rnd4,12,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,BOROMO,nOPV2022,nOPV2,Rnd1,16,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,DEDOUGOU,BFA-2023-05-01_nOPV,nOPV2,Rnd1,17,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,DEDOUGOU,Ouagadogou-mOPV2,mOPV,Rnd3,17,2020-08-08T00:00:00Z,2020-08-12,2020-10-12,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,DEDOUGOU,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-18T00:00:00Z,2020-12-22,2020-12-24,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
BFA,BOUCLE_DU_MOUHOUN,DEDOUGOU,nOPV2022,nOPV2,Rnd1,21,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,NOUNA,Ouagadogou-mOPV2,mOPV,Rnd3,21,2020-08-08T00:00:00Z,2020-08-12,2020-10-12,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,NOUNA,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-18T00:00:00Z,2020-12-22,2020-12-23,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,NOUNA,nOPV2022,nOPV2,Rnd1,21,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,SOLENZO,BFA-2023-05-01_nOPV,nOPV2,Rnd1,6,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,SOLENZO,Ouagadogou-mOPV2,mOPV,Rnd3,30,2020-08-08T00:00:00Z,2020-08-12,2020-10-12,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,BOUCLE_DU_MOUHOUN,SOLENZO,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-18T00:00:00Z,2020-12-22,2020-12-24,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,BOUCLE_DU_MOUHOUN,SOLENZO,nOPV2022,nOPV2,Rnd1,13,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,TOMA,BFA-2023-05-01_nOPV,nOPV2,Rnd1,21,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,TOMA,Ouagadogou-mOPV2,mOPV,Rnd3,36,2020-08-08T00:00:00Z,2020-08-12,2020-09-12,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,BOUCLE_DU_MOUHOUN,TOMA,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-18T00:00:00Z,2020-12-22,2020-12-23,29,31,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
BFA,BOUCLE_DU_MOUHOUN,TOMA,nOPV2022,nOPV2,Rnd1,21,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,TOUGAN,BFA-2023-05-01_nOPV,nOPV2,Rnd1,21,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,BOUCLE_DU_MOUHOUN,TOUGAN,Ouagadogou-mOPV2,mOPV,Rnd3,11,2020-09-08T00:00:00Z,2020-09-12,2020-11-12,25,35,60,25,33,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
BFA,BOUCLE_DU_MOUHOUN,TOUGAN,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-18T00:00:00Z,2020-12-22,2020-12-24,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CASCADES,BANFORA,BFA-2023-05-01_nOPV,nOPV2,Rnd1,23,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,BANFORA,BFA-2024-02-01_nOPV,nOPV2,Rnd1,6,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,BANFORA,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,BANFORA,Ouagadogou-mOPV2,mOPV,Rnd3,21,2020-08-08T00:00:00Z,2020-08-12,2020-09-12,26,34,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
BFA,CASCADES,BANFORA,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,BANFORA,nOPV2022,nOPV2,Rnd1,9,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CASCADES,MANGODARA,BFA-2023-05-01_nOPV,nOPV2,Rnd1,7,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,MANGODARA,BFA-2024-02-01_nOPV,nOPV2,Rnd1,23,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CASCADES,MANGODARA,BFA-2025-08-01_nOPV_sNIDs,nOPV2,Rnd1,17,2025-11-07T00:00:00Z,2025-11-11,2025-11-12,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,MANGODARA,BFA-2025-08-01_nOPV_sNIDs,nOPV2,Rnd2,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,MANGODARA,Ouagadogou-mOPV2,mOPV,Rnd3,21,2020-08-08T00:00:00Z,2020-08-12,2020-09-12,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,MANGODARA,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,MANGODARA,nOPV2022,nOPV2,Rnd1,21,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,SINDOU,BFA-2023-05-01_nOPV,nOPV2,Rnd1,6,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,SINDOU,BFA-2024-02-01_nOPV,nOPV2,Rnd1,17,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,SINDOU,BFA-2024-10-01_nOPV,nOPV2,Rnd1,19,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,SINDOU,Ouagadogou-mOPV2,mOPV,Rnd3,14,2020-08-08T00:00:00Z,2020-08-12,2020-09-12,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CASCADES,SINDOU,Ouagadogou-mOPV2,mOPV,Rnd4,21,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CASCADES,SINDOU,nOPV2022,nOPV2,Rnd1,21,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CENTRE,BASKUY,BFA-2023-05-01_nOPV,nOPV2,Rnd1,21,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,30,30,60,27,28,55,5,Fail,moderate,0,1,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0.08
BFA,CENTRE,BASKUY,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,40,20,60,38,20,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
BFA,CENTRE,BASKUY,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CENTRE,BASKUY,Ouagadogou-mOPV2,mOPV,Rnd1,21,2020-09-22T00:00:00Z,2020-09-26,2020-09-27,38,22,60,33,19,52,8,Fail,moderate,1,3,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,12.5,37.5,25,12.5,0,0,12.5,0.13
BFA,CENTRE,BASKUY,Ouagadogou-mOPV2,mOPV,Rnd2,6,2020-11-15T00:00:00Z,2020-11-19,2020-11-20,31,29,60,30,24,54,6,Fail,moderate,0,3,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,50,50,0,0,0,0,0.1
BFA,CENTRE,BASKUY,nOPV2022,nOPV2,Rnd1,21,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,31,29,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
BFA,CENTRE,BOGODOGO,BFA-2023-05-01_nOPV,nOPV2,Rnd1,21,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,35,25,60,30,24,54,6,Fail,moderate,0,0,4,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,66.67,0,0,16.67,16.67,0.1
BFA,CENTRE,BOGODOGO,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,27,33,60,25,28,53,7,Fail,moderate,0,0,6,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,85.71,0,0,0,14.29,0.12
BFA,CENTRE,BOGODOGO,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,28,32,60,25,32,57,3,Pass,high,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.33,66.67,0,0,0,0,0,0.05
BFA,CENTRE,BOGODOGO,Ouagadogou-mOPV2,mOPV,Rnd1,21,2020-09-22T00:00:00Z,2020-09-26,2020-09-27,26,34,60,22,32,54,6,Fail,moderate,2,0,4,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,33.33,0,66.67,0,0,0,0,0.1
BFA,CENTRE,BOGODOGO,Ouagadogou-mOPV2,mOPV,Rnd2,21,2020-11-14T00:00:00Z,2020-11-18,2020-11-19,26,34,60,26,31,57,3,Pass,high,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,33.33,0,66.67,0,0,0,0,0.05
BFA,CENTRE,BOGODOGO,nOPV2022,nOPV2,Rnd1,12,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,26,34,60,24,33,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.05
BFA,CENTRE,BOULMIOUGOU,BFA-2023-05-01_nOPV,nOPV2,Rnd1,6,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CENTRE,BOULMIOUGOU,BFA-2024-02-01_nOPV,nOPV2,Rnd1,20,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,36,24,60,34,24,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
BFA,CENTRE,BOULMIOUGOU,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CENTRE,BOULMIOUGOU,Ouagadogou-mOPV2,mOPV,Rnd1,21,2020-09-22T00:00:00Z,2020-09-26,2020-09-27,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CENTRE,BOULMIOUGOU,Ouagadogou-mOPV2,mOPV,Rnd2,21,2020-11-15T00:00:00Z,2020-11-19,2020-11-20,37,23,60,30,22,52,8,Fail,moderate,0,0,7,0,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,87.5,0,12.5,0,0,0.13
BFA,CENTRE,BOULMIOUGOU,nOPV2022,nOPV2,Rnd1,21,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CENTRE,NONGR-MASSOM,BFA-2023-05-01_nOPV,nOPV2,Rnd1,19,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CENTRE,NONGR-MASSOM,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,30,30,60,24,29,53,7,Fail,moderate,0,0,2,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28.57,0,0,71.43,0,0.12
BFA,CENTRE,NONGR-MASSOM,BFA-2024-08-sNID_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
BFA,CENTRE,NONGR-MASSOM,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CENTRE,NONGR-MASSOM,Ouagadogou-mOPV2,mOPV,Rnd1,24,2020-09-22T00:00:00Z,2020-09-26,2020-09-27,30,30,60,25,23,48,12,Fail,poor,1,2,9,0,0,0,0,0,2,0,2,1,0,4,0,0,0,1,0,8.33,16.67,75,0,0,0,0,0.2
BFA,CENTRE,NONGR-MASSOM,Ouagadogou-mOPV2,mOPV,Rnd2,21,2020-11-15T00:00:00Z,2020-11-19,2020-11-20,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CENTRE,NONGR-MASSOM,nOPV2022,nOPV2,Rnd1,12,2022-01-08T00:00:00Z,2022-01-12,2022-03-12,21,39,60,21,38,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CENTRE,SIGH-NOGHIN,BFA-2023-05-01_nOPV,nOPV2,Rnd1,21,2022-11-25T00:00:00Z,2022-11-29,2022-11-30,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CENTRE,SIGH-NOGHIN,BFA-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,16,19,35,25,Fail,very poor,0,0,3,0,0,13,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,52,36,0.42
BFA,CENTRE,SIGH-NOGHIN,BFA-2024-08-sNID_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,CENTRE,SIGH-NOGHIN,BFA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-11-15T00:00:00Z,2024-11-19,2024-11-20,38,22,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
BFA,CENTRE,SIGH-NOGHIN,Ouagadogou-mOPV2,mOPV,Rnd1,21,2020-09-22T00:00:00Z,2020-09-26,2020-09-27,33,27,60,31,26,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
