country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_farm,abs_reason_market,abs_reason_travelled,abs_reason_in_playground,abs_reason_school,abs_reason_other,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_covid_19,nc_reason_others,nc_reason_vaccines_safety,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_too_many_rnd,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
GUI,KINDIA,TELIMELE,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,25,35,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,LABE,KOUBIA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,24,36,60,24,34,58,2,Pass,high,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
GUI,LABE,KOUBIA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,23,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,29,25,54,6,Fail,moderate,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.67,0,0,83.33,0,0.1
GUI,LABE,KOUBIA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,KOUBIA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,20,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,31,29,60,29,29,58,2,Pass,high,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0.03
GUI,LABE,KOUBIA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,LABE,KOUBIA,KANKAN-mOPV,mOPV,Rnd1,21,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,32,28,60,26,24,50,10,Fail,poor,2,1,7,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,2,0,0,20,10,70,0,0,0,0,0.17
GUI,LABE,KOUBIA,KANKAN-mOPV,mOPV,Rnd2,19,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,23,27,50,23,25,48,12,Fail,poor,0,1,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,83.33,0.24
GUI,LABE,KOUBIA,bOPV,bOPV,Rnd1,18,2021-10-23T00:00:00Z,2021-10-27,2021-10-28,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,LABE,CONAKRY-mOPV,mOPV,Rnd1,12,2021-02-27T00:00:00Z,2021-03-03,2021-03-03,34,26,60,29,25,54,6,Fail,moderate,0,0,5,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,83.33,0,0,16.67,0,0.1
GUI,LABE,LABE,CONAKRY-mOPV,mOPV,Rnd2,12,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,24,36,60,22,32,54,6,Fail,moderate,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,66.67,0,0.1
GUI,LABE,LABE,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,29,31,60,17,21,38,22,Fail,very poor,0,6,2,0,0,12,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,0,54.55,9.09,0.37
GUI,LABE,LABE,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,LABE,LABE,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,LABE,LABE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,LABE,LABE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,18,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,LABE,bOPV,bOPV,Rnd1,12,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,33,27,60,33,25,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GUI,LABE,LELOUMA,CONAKRY-mOPV,mOPV,Rnd1,20,2021-02-27T00:00:00Z,2021-03-03,2021-05-03,34,26,60,27,17,44,16,Fail,poor,0,0,14,2,0,0,0,0,2,0,3,4,1,4,0,0,0,0,0,0,0,0,0,0,87.5,12.5,0,0,0,0.27
GUI,LABE,LELOUMA,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-10-06,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,LABE,LELOUMA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,15,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,29,31,60,27,26,53,7,Fail,moderate,0,0,6,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71,0,0,0,14.29,0.12
GUI,LABE,LELOUMA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,LELOUMA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,6,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,LELOUMA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,6,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,LELOUMA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,6,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,LELOUMA,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,22,38,60,21,38,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
GUI,LABE,MALI,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,27,33,60,26,33,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GUI,LABE,MALI,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
GUI,LABE,MALI,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GUI,LABE,MALI,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,MALI,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,MALI,KANKAN-mOPV,mOPV,Rnd1,21,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,29,31,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,LABE,MALI,KANKAN-mOPV,mOPV,Rnd2,12,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,20,40,60,18,39,57,3,Pass,high,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,33.33,0,0,0.05
GUI,LABE,MALI,bOPV,bOPV,Rnd1,16,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,29,31,60,27,31,58,2,Pass,high,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
GUI,LABE,TOUGUE,GUI-2023-09-01_nOPV,nOPV2,Rnd1,20,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,32,18,50,26,14,40,20,Fail,very poor,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.4
GUI,LABE,TOUGUE,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GUI,LABE,TOUGUE,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,LABE,TOUGUE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,TOUGUE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,LABE,TOUGUE,KANKAN-mOPV,mOPV,Rnd1,21,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,35,25,60,35,21,56,4,Fail,moderate,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0.07
GUI,LABE,TOUGUE,KANKAN-mOPV,mOPV,Rnd2,21,2020-12-19T00:00:00Z,2020-12-23,2020-12-25,28,32,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,LABE,TOUGUE,bOPV,bOPV,Rnd1,6,2021-10-24T00:00:00Z,2021-10-28,2021-10-30,21,39,60,20,37,57,3,Pass,high,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0.05
GUI,MAMOU,DALABA,CONAKRY-mOPV,mOPV,Rnd1,21,2021-02-27T00:00:00Z,2021-03-03,2021-04-03,34,26,60,26,23,49,11,Fail,poor,0,9,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,81.82,18.18,0,0,0,0,0.18
GUI,MAMOU,DALABA,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,32,28,60,26,24,50,10,Fail,poor,1,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,80,0,0.17
GUI,MAMOU,DALABA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,24,36,60,21,32,53,7,Fail,moderate,0,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71.43,28.57,0,0,0,0,0.12
GUI,MAMOU,DALABA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,27,31,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
GUI,MAMOU,DALABA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,DALABA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,DALABA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,DALABA,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-30,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,MAMOU,MAMOU,CONAKRY-mOPV,mOPV,Rnd1,12,2021-01-30T00:00:00Z,2021-02-03,2021-04-03,25,35,60,20,23,43,17,Fail,poor,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.94,0,0,0,47.06,0,0.28
GUI,MAMOU,MAMOU,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-08-06,34,26,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,MAMOU,MAMOU,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,34,26,60,28,25,53,7,Fail,moderate,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.12
GUI,MAMOU,MAMOU,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,33,27,60,31,18,49,11,Fail,poor,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.91,0,0,0,0,9.09,0.18
GUI,MAMOU,MAMOU,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,MAMOU,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,23,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,MAMOU,MAMOU,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,35,25,60,35,22,57,3,Pass,high,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
GUI,MAMOU,MAMOU,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,20,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,MAMOU,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-28,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,MAMOU,PITA,CONAKRY-mOPV,mOPV,Rnd1,21,2021-02-27T00:00:00Z,2021-03-03,2021-04-03,30,30,60,28,29,57,3,Pass,high,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0.05
GUI,MAMOU,PITA,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,27,33,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
GUI,MAMOU,PITA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,33,27,60,28,24,52,8,Fail,moderate,0,0,3,1,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,50,0,0.13
GUI,MAMOU,PITA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,30,30,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,MAMOU,PITA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,PITA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,PITA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,MAMOU,PITA,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,NZEREKORE,BEYLA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,12,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,34,26,60,31,25,56,4,Fail,moderate,0,0,3,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0.07
GUI,NZEREKORE,BEYLA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,20,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,32,28,60,25,27,52,8,Fail,moderate,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.13
GUI,NZEREKORE,BEYLA,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,NZEREKORE,BEYLA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,38,22,60,36,21,57,3,Pass,high,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
GUI,NZEREKORE,BEYLA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,NZEREKORE,BEYLA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,38,22,60,37,22,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GUI,NZEREKORE,BEYLA,KANKAN-mOPV,mOPV,Rnd1,13,2020-08-06T00:00:00Z,2020-08-10,2020-09-10,30,30,60,25,23,48,12,Fail,poor,1,1,8,0,0,2,0,0,3,2,2,0,1,0,1,0,0,0,0,0,0,0,8.33,8.33,66.67,0,0,16.67,0,0.2
GUI,NZEREKORE,BEYLA,KANKAN-mOPV,mOPV,Rnd2,12,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,28,32,60,24,27,51,9,Fail,poor,0,0,9,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.15
GUI,NZEREKORE,BEYLA,bOPV,bOPV,Rnd1,9,2021-10-24T00:00:00Z,2021-10-28,2021-10-30,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,NZEREKORE,GUECKEDOU,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,27,33,60,26,32,58,2,Pass,high,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
GUI,NZEREKORE,GUECKEDOU,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,NZEREKORE,GUECKEDOU,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,NZEREKORE,GUECKEDOU,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,29,31,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GUI,NZEREKORE,GUECKEDOU,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,NZEREKORE,GUECKEDOU,KANKAN-mOPV,mOPV,Rnd1,21,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,22,38,60,21,36,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,NZEREKORE,GUECKEDOU,KANKAN-mOPV,mOPV,Rnd2,21,2020-12-19T00:00:00Z,2020-12-23,2020-12-25,30,30,60,28,30,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GUI,NZEREKORE,GUECKEDOU,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-30,36,24,60,31,19,50,10,Fail,poor,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.17
GUI,NZEREKORE,LOLA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,33,27,60,27,20,47,13,Fail,poor,1,0,8,2,2,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,7.69,0,61.54,15.38,15.38,0,0,0.22
GUI,NZEREKORE,LOLA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,23,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,24,36,60,21,34,55,5,Fail,moderate,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.08
GUI,NZEREKORE,LOLA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,31,29,60,31,27,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
