country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_farm,abs_reason_other,abs_reason_in_playground,abs_reason_market,abs_reason_travelled,abs_reason_school,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_others,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CHD,BATHA,ATI,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,ATI,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,40,20,60,32,13,45,15,Fail,poor,0,0,0,0,0,7,8,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,53.33,0.25
CHD,BATHA,ATI,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,29,31,60,21,19,40,20,Fail,very poor,0,14,6,0,0,0,0,83.33,3,0,3,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0.33
CHD,BATHA,ATI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,23,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,29,31,60,24,26,50,10,Fail,poor,0,10,0,0,0,0,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
CHD,BATHA,ATI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,25,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,BATHA,ATI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,BATHA,ATI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,19,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,BATHA,ATI,DONOMANGA,nOPV2,Rnd1,21,2020-11-16T00:00:00Z,2020-11-20,2020-11-22,30,30,60,29,28,57,3,Pass,high,2,0,1,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,2,0,0,66.67,0,33.33,0,0,0,0,0.05
CHD,BATHA,ATI,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-06,30,30,60,30,27,57,3,Pass,high,3,0,0,0,0,0,0,100,0,0,0,0,0,0,2,1,0,0,0,0,0,100,0,0,0,0,0,0,0.05
CHD,BATHA,ATI,bOPV,bOPV,Rnd1,21,2021-11-03T00:00:00Z,2021-11-07,2021-11-08,24,36,60,23,36,59,1,Pass,high,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
CHD,BATHA,ATI,bOPV,bOPV,Rnd2,21,2021-11-22T00:00:00Z,2021-11-26,2021-11-28,34,26,60,34,23,57,3,Pass,high,0,0,1,1,0,0,1,83.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0.05
CHD,BATHA,DJEDDA,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,21,21,42,18,Fail,poor,0,11,3,0,0,4,0,66.67,1,0,2,0,0,0,0,0,0,0,0,0,0,0,61.11,16.67,0,0,22.22,0,0.3
CHD,BATHA,DJEDDA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,28,32,60,26,32,58,2,Pass,high,0,1,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,BATHA,DJEDDA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,31,29,60,1,2,3,57,Fail,very poor,0,0,0,0,0,0,57,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.95
CHD,BATHA,DJEDDA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,23,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,37,23,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,BATHA,DJEDDA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,26,34,60,20,20,40,20,Fail,very poor,2,14,3,0,0,1,0,100,0,0,0,2,1,0,0,0,0,0,2,0,0,10,70,15,0,0,5,0,0.33
CHD,BATHA,DJEDDA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,10,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,31,29,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,98.33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,BATHA,DJEDDA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,DJEDDA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,29,31,60,27,31,58,2,Pass,high,0,0,1,0,0,2,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,100,0,0.03
CHD,BATHA,HARAZE DJOMBO,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,33,27,60,31,22,53,7,Fail,moderate,0,0,7,0,0,0,0,100,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.12
CHD,BATHA,HARAZE DJOMBO,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,HARAZE DJOMBO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,25,35,60,15,20,35,25,Fail,very poor,0,19,3,1,2,0,0,80,0,0,1,0,2,0,0,0,0,0,0,0,0,0,76,12,4,8,0,0,0.42
CHD,BATHA,HARAZE DJOMBO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,35,25,60,32,25,57,3,Pass,high,0,0,3,0,0,0,0,98.33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CHD,BATHA,HARAZE DJOMBO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,27,33,60,23,31,54,6,Fail,moderate,0,4,2,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.1
CHD,BATHA,HARAZE DJOMBO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,18,42,60,18,40,58,2,Pass,high,0,0,0,0,0,3,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0.03
CHD,BATHA,KOUNDJOUROU,CHA-17DS-02-2020,nOPV2,Rnd1,21,2020-02-25T00:00:00Z,2020-02-29,2020-03-02,28,32,60,26,31,57,3,Pass,high,0,1,1,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0.05
CHD,BATHA,KOUNDJOUROU,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,43,17,60,39,15,54,6,Fail,moderate,0,5,0,1,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,0,16.67,0,0,0,0.1
CHD,BATHA,KOUNDJOUROU,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,KOUNDJOUROU,CHD-2023-10-1_nOPV,nOPV2,Rnd3,26,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,KOUNDJOUROU,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CHD,BATHA,KOUNDJOUROU,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,28,32,60,25,26,51,9,Fail,poor,0,2,2,0,0,5,0,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,55.56,0,0.15
CHD,BATHA,KOUNDJOUROU,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,28,32,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,BATHA,KOUNDJOUROU,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,93.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,BATHA,KOUNDJOUROU,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,26,34,60,23,32,55,5,Fail,moderate,0,0,5,0,0,0,0,91.67,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
CHD,BATHA,KOUNDJOUROU,DONOMANGA,nOPV2,Rnd1,21,2020-11-17T00:00:00Z,2020-11-21,2020-11-22,25,35,60,24,32,56,4,Fail,moderate,0,0,0,0,0,1,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0.07
CHD,BATHA,NDJAMENA BILALA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,23,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,21,23,44,16,Fail,poor,0,6,9,0,0,1,0,63.33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,56.25,0,0,6.25,0,0.27
CHD,BATHA,NDJAMENA BILALA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,28,32,60,5,7,12,48,Fail,very poor,1,41,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.08,85.42,2.08,0,0,10.42,0,0.8
CHD,BATHA,NDJAMENA BILALA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,34,26,60,27,23,50,10,Fail,poor,0,4,6,0,0,0,0,98.33,4,0,0,1,1,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0.17
CHD,BATHA,NDJAMENA BILALA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,38,22,60,38,22,60,0,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,NDJAMENA BILALA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,26,34,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,98.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,BATHA,OUM HADJER,CHA-17DS-02-2020,nOPV2,Rnd1,21,2020-02-25T00:00:00Z,2020-02-29,2020-03-02,23,37,60,22,37,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CHD,BATHA,OUM HADJER,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,29,25,54,6,Fail,moderate,0,0,2,0,0,4,0,91.67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.1
CHD,BATHA,OUM HADJER,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,OUM HADJER,CHD-2023-10-1_nOPV,nOPV2,Rnd1,19,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,OUM HADJER,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,OUM HADJER,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,BATHA,OUM HADJER,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,32,28,60,27,26,53,7,Fail,moderate,0,6,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.71,14.29,0,0,0,0,0.12
CHD,BATHA,OUM HADJER,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,OUM HADJER,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,20,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,20,40,60,19,39,58,2,Pass,high,0,0,1,0,1,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
CHD,BATHA,OUM HADJER,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,OUM HADJER,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,OUM HADJER,DONOMANGA,nOPV2,Rnd1,20,2020-11-16T00:00:00Z,2020-11-20,2020-11-23,32,28,60,24,17,41,19,Fail,poor,0,0,2,0,0,17,0,63.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,89.47,0,0.32
CHD,BATHA,OUM HADJER,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,OUM HADJER,bOPV,bOPV,Rnd1,21,2021-11-03T00:00:00Z,2021-11-07,2021-11-08,35,25,60,33,24,57,3,Pass,high,2,0,1,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,2,0,0,66.67,0,33.33,0,0,0,0,0.05
CHD,BATHA,OUM HADJER,bOPV,bOPV,Rnd2,21,2021-11-19T00:00:00Z,2021-11-23,2021-11-27,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,98.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,BATHA,YAO,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-15T00:00:00Z,2022-05-19,2022-05-21,26,34,60,23,33,56,4,Fail,moderate,2,2,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,50,50,0,0,0,0,0,0.07
CHD,BATHA,YAO,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-15T00:00:00Z,2022-06-19,2022-06-20,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,YAO,CHA-17DS-02-2020,nOPV2,Rnd1,21,2020-02-25T00:00:00Z,2020-02-29,2020-03-02,26,34,60,21,29,50,10,Fail,poor,0,10,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
CHD,BATHA,YAO,CHD-2023-05-1_nOPV,nOPV2,Rnd1,19,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,YAO,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,YAO,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,YAO,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BATHA,YAO,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,35,25,60,26,23,49,11,Fail,poor,0,0,2,0,0,8,1,96.67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18.18,0,0,72.73,9.09,0.18
CHD,BATHA,YAO,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,36,24,60,31,21,52,8,Fail,moderate,1,0,6,0,0,1,0,100,5,0,0,1,0,0,0,0,0,0,1,0,0,12.5,0,75,0,0,12.5,0,0.13
CHD,BATHA,YAO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CHD,BATHA,YAO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,31,29,60,29,29,58,2,Pass,high,0,0,0,0,0,2,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
CHD,BATHA,YAO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,29,31,60,27,26,53,7,Fail,moderate,4,0,0,0,0,3,0,100,0,0,0,0,0,0,4,0,0,0,0,0,0,57.14,0,0,0,0,42.86,0,0.12
CHD,BATHA,YAO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,31,29,60,30,25,55,5,Fail,moderate,0,0,4,0,1,0,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0.08
CHD,BORKOU,FAYA,CENBLOCK-nOPV,nOPV2,Rnd1,22,2022-05-16T00:00:00Z,2022-05-20,2022-05-21,24,36,60,24,34,58,2,Pass,high,0,0,2,0,0,0,0,98.33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,BORKOU,FAYA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-12T00:00:00Z,2022-06-16,2022-06-17,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,BORKOU,FAYA,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,32,27,59,1,Pass,high,0,1,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CHD,BORKOU,FAYA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,BORKOU,FAYA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,33,27,60,32,26,58,2,Pass,high,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,50,50,0,0,0,0,0,0.03
CHD,BORKOU,FAYA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,35,25,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,98.33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,BORKOU,FAYA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,15,10,25,35,Fail,very poor,0,0,0,0,0,35,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.58
CHD,BORKOU,FAYA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,22,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,19,24,43,17,Fail,poor,3,2,6,0,1,4,1,83.33,0,2,1,1,1,1,0,1,2,0,0,0,0,17.65,11.76,35.29,0,5.88,23.53,5.88,0.28
CHD,BORKOU,FAYA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,25,35,60,21,26,47,13,Fail,poor,6,6,1,0,0,0,0,86.67,0,0,0,0,0,1,0,0,4,0,2,0,0,46.15,46.15,7.69,0,0,0,0,0.22
CHD,BORKOU,FAYA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,10,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,34,26,60,33,23,56,4,Fail,moderate,0,2,2,0,0,0,0,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.07
CHD,BORKOU,FAYA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,37,23,60,37,21,58,2,Pass,high,1,0,1,0,0,0,0,96.67,0,0,0,1,0,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
CHD,BORKOU,FAYA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,31,29,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CHD,BORKOU,KIRDJIMI,CHD-2023-05-1_nOPV,nOPV2,Rnd1,3,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,7,3,10,7,3,10,50,Fail,very poor,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
CHD,BORKOU,KIRDJIMI,CHD-2024-11-1_nOPV,nOPV2,Rnd1,20,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,34,26,60,9,10,19,41,Fail,very poor,0,24,0,0,0,17,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.54,0,0,0,41.46,0,0.68
CHD,BORKOU,KIRDJIMI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,12,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,29,31,60,24,26,50,10,Fail,poor,1,0,1,1,0,7,0,78.33,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,10,10,0,70,0,0.17
CHD,BORKOU,KIRDJIMI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,28,32,60,23,29,52,8,Fail,moderate,0,1,3,2,0,2,0,95,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12.5,37.5,25,0,25,0,0.13
CHD,BORKOU,KIRDJIMI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,20,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,31,29,60,29,29,58,2,Pass,high,1,0,1,0,0,0,0,71.67,0,0,1,0,0,0,1,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
