country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_market,abs_reason_other,abs_reason_farm,abs_reason_school,nc_reason_child_sick,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_no_care_giver_consent,nc_reason_others,nc_reason_vaccines_safety,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
GHA,CENTRAL,AGONA EAST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-18,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,CENTRAL,AGONA EAST,AMANSIE SOUTH,nOPV2,Rnd2,20,2020-10-09T00:00:00Z,2020-10-13,2020-10-15,32,28,60,31,24,55,5,Fail,moderate,0,0,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0.08
GHA,CENTRAL,AGONA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,31,29,60,23,26,49,11,Fail,poor,0,1,2,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,0,72.73,0.18
GHA,CENTRAL,AGONA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,20,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GHA,CENTRAL,AGONA EAST,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,CENTRAL,AGONA EAST,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,32,28,60,30,25,55,5,Fail,moderate,0,0,3,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,60,0,0,40,0,0.08
GHA,CENTRAL,AGONA WEST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,30,30,60,27,26,53,7,Fail,moderate,0,2,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,28.57,14.29,0.12
GHA,CENTRAL,AGONA WEST,AMANSIE SOUTH,nOPV2,Rnd2,15,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,25,25,50,22,22,44,16,Fail,poor,0,2,1,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,6.25,75,0.32
GHA,CENTRAL,AGONA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,28,32,60,27,31,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
GHA,CENTRAL,AGONA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,AGONA WEST,nOPV2022,nOPV2,Rnd1,19,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,33,27,60,31,24,55,5,Fail,moderate,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0.08
GHA,CENTRAL,AGONA WEST,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,30,30,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GHA,CENTRAL,AJUMAKO-ENYAN-ESSIAM,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,AJUMAKO-ENYAN-ESSIAM,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,34,26,60,31,23,54,6,Fail,moderate,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,16.67,0,0,0,16.67,0.1
GHA,CENTRAL,AJUMAKO-ENYAN-ESSIAM,GHA-2024-10-01_nOPV,nOPV2,Rnd1,22,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,29,31,60,29,27,56,4,Fail,moderate,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0.07
GHA,CENTRAL,AJUMAKO-ENYAN-ESSIAM,GHA-2024-10-01_nOPV,nOPV2,Rnd2,20,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,33,23,56,4,Fail,moderate,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,0,0.07
GHA,CENTRAL,AJUMAKO-ENYAN-ESSIAM,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,30,30,60,25,27,52,8,Fail,moderate,0,3,4,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,37.5,50,0,0,0,12.5,0.13
GHA,CENTRAL,AJUMAKO-ENYAN-ESSIAM,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-15,27,33,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,CENTRAL,ASIKUMA-ODOBEN-BRAKWA,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-18,33,27,60,29,21,50,10,Fail,poor,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,20,0.17
GHA,CENTRAL,ASIKUMA-ODOBEN-BRAKWA,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASIKUMA-ODOBEN-BRAKWA,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASIKUMA-ODOBEN-BRAKWA,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,28,28,56,4,Fail,moderate,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.07
GHA,CENTRAL,ASIKUMA-ODOBEN-BRAKWA,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASIKUMA-ODOBEN-BRAKWA,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASSIN FOSO,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASSIN FOSO,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,27,33,60,24,31,55,5,Fail,moderate,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,20,0.08
GHA,CENTRAL,ASSIN FOSO,GHA-2024-10-01_nOPV,nOPV2,Rnd1,20,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,33,27,60,27,21,48,12,Fail,poor,1,3,5,0,0,1,2,0,3,1,1,0,0,0,0,0,0,0,0,1,8.33,25,41.67,0,0,8.33,16.67,0.2
GHA,CENTRAL,ASSIN FOSO,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,23,37,60,23,36,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,CENTRAL,ASSIN FOSO,nOPV2022,nOPV2,Rnd1,18,2022-07-05T00:00:00Z,2022-07-09,2022-09-09,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASSIN FOSO,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASSIN NORTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-13T00:00:00Z,2020-09-17,2020-09-18,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,CENTRAL,ASSIN NORTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-15,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,CENTRAL,ASSIN NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,34,26,60,25,22,47,13,Fail,poor,0,0,4,0,0,8,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,30.77,0,0,61.54,7.69,0.22
GHA,CENTRAL,ASSIN NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASSIN NORTH,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASSIN NORTH,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,27,33,60,27,32,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GHA,CENTRAL,ASSIN SOUTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-18,27,33,60,16,25,41,19,Fail,poor,0,1,1,0,0,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,78.95,10.53,0.32
GHA,CENTRAL,ASSIN SOUTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,ASSIN SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,31,29,60,28,27,55,5,Fail,moderate,0,0,3,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,60,0,0,40,0,0.08
GHA,CENTRAL,ASSIN SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,25,26,51,9,Fail,poor,0,1,2,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22,0,11.11,55.56,0,0.15
GHA,CENTRAL,ASSIN SOUTH,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,26,34,60,25,32,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
GHA,CENTRAL,ASSIN SOUTH,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-13,26,34,60,24,30,54,6,Fail,moderate,0,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50,33.33,0,0,0,16.67,0.1
GHA,CENTRAL,AWUTU SENYA,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,CENTRAL,AWUTU SENYA,AMANSIE SOUTH,nOPV2,Rnd2,18,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,29,31,60,28,30,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GHA,CENTRAL,AWUTU SENYA,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,AWUTU SENYA,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,29,31,60,27,28,55,5,Fail,moderate,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,20,0.08
GHA,CENTRAL,AWUTU SENYA,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,AWUTU SENYA,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,AWUTU SENYA EAST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,34,26,60,25,20,45,15,Fail,poor,0,7,6,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,46.67,40,0,0,0,13.33,0.25
GHA,CENTRAL,AWUTU SENYA EAST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,29,31,60,26,23,49,11,Fail,poor,1,5,4,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,9.09,45.45,36.36,0,0,9.09,0,0.18
GHA,CENTRAL,AWUTU SENYA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,32,28,60,32,22,54,6,Fail,moderate,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.1
GHA,CENTRAL,AWUTU SENYA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,35,25,60,19,10,29,31,Fail,very poor,0,23,2,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,74.19,6.45,0,0,19.35,0,0.52
GHA,CENTRAL,AWUTU SENYA EAST,GHA-2024-10-01_nOPV,nOPV2,MOPUP,21,2025-04-29T00:00:00Z,2025-05-03,2025-06-03,26,34,60,14,20,34,26,Fail,very poor,1,23,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.85,88.46,3.85,0,0,0,3.85,0.43
GHA,CENTRAL,AWUTU SENYA EAST,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,40,20,60,27,17,44,16,Fail,poor,1,11,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,6.25,68.75,18.75,6.25,0,0,0,0.27
GHA,CENTRAL,AWUTU SENYA EAST,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,42,18,60,42,18,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,CAPE COAST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,CAPE COAST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-15,31,29,60,30,28,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
GHA,CENTRAL,CAPE COAST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,28,32,60,25,29,54,6,Fail,moderate,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,0,0,0,16.67,0,0.1
GHA,CENTRAL,CAPE COAST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,25,35,60,24,29,53,7,Fail,moderate,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.43,14.29,0,0,14.29,0,0.12
GHA,CENTRAL,CAPE COAST,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,CAPE COAST,nOPV2022,nOPV2,Rnd2,21,2022-10-10T00:00:00Z,2022-10-14,2022-10-15,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,CENTRAL,EFUTU,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-13T00:00:00Z,2020-09-17,2020-09-17,32,28,60,30,24,54,6,Fail,moderate,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.33,16.67,0,0,0,0,0.1
GHA,CENTRAL,EFUTU,AMANSIE SOUTH,nOPV2,Rnd2,22,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,36,24,60,35,22,57,3,Pass,high,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33.33,33.33,0,0,0,0,33.33,0.05
GHA,CENTRAL,EFUTU,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,26,34,60,25,34,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GHA,CENTRAL,EFUTU,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,32,28,60,25,23,48,12,Fail,poor,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.67,8.33,0,0,0,0,0.2
GHA,CENTRAL,EFUTU,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,27,33,60,25,32,57,3,Pass,high,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
GHA,CENTRAL,EFUTU,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,31,29,60,25,25,50,10,Fail,poor,0,1,5,0,0,2,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,10,50,0,0,20,20,0.17
GHA,CENTRAL,EKUMFI,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,41,19,60,41,18,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,CENTRAL,EKUMFI,AMANSIE SOUTH,nOPV2,Rnd2,22,2020-10-09T00:00:00Z,2020-10-13,2020-10-15,28,32,60,26,31,57,3,Pass,high,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0.05
GHA,CENTRAL,EKUMFI,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,38,22,60,36,22,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,CENTRAL,EKUMFI,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,EKUMFI,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,24,36,60,24,33,57,3,Pass,high,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0.05
GHA,CENTRAL,EKUMFI,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,GOMOA CENTRAL,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-13T00:00:00Z,2020-09-17,2020-09-18,31,29,60,27,27,54,6,Fail,moderate,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,66.67,0.1
GHA,CENTRAL,GOMOA CENTRAL,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,GOMOA CENTRAL,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,34,26,60,24,20,44,16,Fail,poor,1,10,2,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,6.25,62.5,12.5,0,0,6.25,12.5,0.27
GHA,CENTRAL,GOMOA CENTRAL,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,37,23,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,CENTRAL,GOMOA CENTRAL,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-07-09,24,36,60,22,29,51,9,Fail,poor,1,0,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,11.11,0,11.11,0,0,44.44,33.33,0.15
GHA,CENTRAL,GOMOA CENTRAL,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,32,28,60,32,26,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
GHA,CENTRAL,GOMOA EAST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-18,31,29,60,26,21,47,13,Fail,poor,1,2,5,0,0,1,4,0,0,2,3,0,0,1,0,0,0,0,0,0,7.69,15.38,38.46,0,0,7.69,30.77,0.22
GHA,CENTRAL,GOMOA EAST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,26,34,60,24,27,51,9,Fail,poor,0,6,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,11.11,22.22,0,0,0,0.15
GHA,CENTRAL,GOMOA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,28,32,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GHA,CENTRAL,GOMOA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,CENTRAL,GOMOA EAST,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,29,31,60,17,21,38,22,Fail,very poor,0,17,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,77.27,9.09,0,0,0,13.64,0.37
GHA,CENTRAL,GOMOA EAST,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-10-14,30,30,60,24,27,51,9,Fail,poor,0,0,1,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,77.78,11.11,0.15
GHA,CENTRAL,GOMOA EAST,nOPV2022,nOPV2,Rnd3,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-21,38,22,60,37,20,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
