country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_market,abs_reason_in_playground,abs_reason_other,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_covid_19,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_no_felt_need,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
LIB,NIMBA,BAIN-GAR,LBR-2024-05-01_nOPV,nOPV2,Rnd1,9,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,BAIN-GAR,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,BAIN-GAR,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,28,28,56,4,Fail,moderate,0,0,3,0,1,0,0,96.67,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0.07
LIB,NIMBA,BOE-QUILA,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,14,24,38,22,Fail,very poor,0,0,10,0,0,0,12,81.67,0,8,0,2,0,0,0,0,0,0,0,0,0,0,45.45,0,0,0,54.55,0.37
LIB,NIMBA,BOE-QUILA,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,BOE-QUILA,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,BUU-YAO,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,32,28,60,30,27,57,3,Pass,high,0,0,2,0,0,0,1,96.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
LIB,NIMBA,BUU-YAO,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,BUU-YAO,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,39,21,60,39,20,59,1,Pass,high,0,1,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
LIB,NIMBA,GBEHLAY-GEH,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,GBEHLAY-GEH,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,GBEHLAY-GEH,LBR-2024-05-01_nOPV,nOPV2,Rnd3,24,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,GBEHLAY-GEH,Liberia,nOPV2,Rnd2,21,2021-05-31T00:00:00Z,2021-06-04,2021-06-06,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,MEHNPEA-MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,36,24,60,28,17,45,15,Fail,poor,0,0,7,0,0,1,7,95,0,5,0,0,0,2,0,0,0,0,0,0,0,0,46.67,0,0,6.67,46.67,0.25
LIB,NIMBA,MEHNPEA-MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,MEHNPEA-MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,24,30,54,6,Fail,moderate,0,0,4,0,1,0,1,88.33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,16.67,0,16.67,0.1
LIB,NIMBA,SACLEPEA-MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,32,28,60,31,25,56,4,Fail,moderate,0,0,0,0,0,4,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.07
LIB,NIMBA,SACLEPEA-MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,SACLEPEA-MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,SANIQUELLIE - MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,24,26,50,10,Fail,poor,0,2,5,1,0,2,0,46.67,1,4,0,0,0,0,0,0,0,0,0,0,0,20,50,10,0,20,0,0.17
LIB,NIMBA,SANIQUELLIE - MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,29,31,60,28,31,59,1,Pass,high,0,0,0,1,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
LIB,NIMBA,SANIQUELLIE - MAH,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,SANIQUELLIE - MAH,Liberia,nOPV2,Rnd2,21,2021-05-31T00:00:00Z,2021-06-04,2021-06-06,29,31,60,28,28,56,4,Fail,moderate,0,0,4,0,0,0,0,95,1,3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
LIB,NIMBA,TAPPITA,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,24,36,60,20,33,53,7,Fail,moderate,0,2,4,1,0,0,0,53.33,0,2,1,0,0,1,0,0,0,0,0,0,0,28.57,57.14,14.29,0,0,0,0.12
LIB,NIMBA,TAPPITA,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,TAPPITA,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,28,32,60,26,32,58,2,Pass,high,0,0,1,0,0,1,0,96.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
LIB,NIMBA,TWAH-RIVER,LBR-2024-05-01_nOPV,nOPV2,Rnd1,22,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,TWAH-RIVER,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,31,29,60,29,28,57,3,Pass,high,3,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0.05
LIB,NIMBA,TWAH-RIVER,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,28,29,57,3,Pass,high,0,0,2,0,0,1,0,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
LIB,NIMBA,YARWIN MEHNSONNOH,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,31,26,57,3,Pass,high,0,0,0,0,0,3,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
LIB,NIMBA,YARWIN MEHNSONNOH,LBR-2024-05-01_nOPV,nOPV2,Rnd2,17,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,31,29,60,29,27,56,4,Fail,moderate,0,1,1,0,0,2,0,73.33,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0,0.07
LIB,NIMBA,YARWIN MEHNSONNOH,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,ZOE-GEH,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,30,30,60,28,29,57,3,Pass,high,0,0,3,0,0,0,0,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
LIB,NIMBA,ZOE-GEH,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,NIMBA,ZOE-GEH,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,CHEDEPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,CHEDEPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,CHEDEPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,37,23,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,RIVER GEE,CHEDEPO DISTRICT,Liberia,nOPV2,Rnd2,17,2021-05-29T00:00:00Z,2021-06-02,2021-06-10,38,22,60,37,21,58,2,Pass,high,0,1,0,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0.03
LIB,RIVER GEE,GBEAPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,GBEAPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,GBEAPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,23,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,GBEAPO DISTRICT,Liberia,nOPV2,Rnd2,23,2021-05-29T00:00:00Z,2021-06-02,2021-06-05,35,25,60,30,25,55,5,Fail,moderate,0,0,4,1,0,0,0,88.33,1,1,1,0,1,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0.08
LIB,RIVER GEE,POTUPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,POTUPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,POTUPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,5,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,23,50,27,23,50,10,Fail,poor,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
LIB,RIVER GEE,SARBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,SARBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,SARBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,15,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,TIENPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,23,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,TIENPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,TIENPO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,WEBBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,22,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,WEBBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,23,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVER GEE,WEBBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,9,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,5,15,20,5,15,20,40,Fail,very poor,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
LIB,RIVERCESS,CENTRAL C DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,20,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,27,30,57,3,Pass,high,0,0,2,0,0,1,0,58.33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
LIB,RIVERCESS,CENTRAL C DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,CENTRAL C DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,25,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,27,32,59,1,Pass,high,0,0,0,0,0,1,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
LIB,RIVERCESS,CENTRAL C DISTRICT,Liberia,nOPV2,Rnd2,21,2021-05-31T00:00:00Z,2021-06-04,2021-06-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,DOEDIAN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,DOEDIAN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,28,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,DOEDIAN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,4,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,4,6,10,4,6,10,50,Fail,very poor,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
LIB,RIVERCESS,JOE RIVER DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,23,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,23,30,53,7,Fail,moderate,0,1,6,0,0,0,0,63.33,0,6,0,0,0,0,0,0,0,0,0,0,0,14.29,85.71,0,0,0,0,0.12
LIB,RIVERCESS,JOE RIVER DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,27,33,60,26,33,59,1,Pass,high,0,0,0,0,0,1,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
LIB,RIVERCESS,JOE RIVER DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,11,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,18,22,40,18,22,40,20,Fail,very poor,0,0,0,0,0,0,20,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
LIB,RIVERCESS,JOWEIN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,32,28,60,32,27,59,1,Pass,high,0,1,0,0,0,0,0,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
LIB,RIVERCESS,JOWEIN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,33,27,60,33,26,59,1,Pass,high,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
LIB,RIVERCESS,TIMBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,16,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,TIMBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,TIMBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,41.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,TIMBO DISTRICT,Liberia,nOPV2,Rnd2,21,2021-05-30T00:00:00Z,2021-06-03,2021-06-05,29,31,60,28,29,57,3,Pass,high,0,2,1,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
LIB,RIVERCESS,YARNIE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,11,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,YARNIE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,46,14,60,46,14,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,RIVERCESS,YARNIE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,47,13,60,47,13,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,SINOE,BUTAW DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,28,29,57,3,Pass,high,0,1,2,0,0,0,0,91.67,1,0,0,0,0,1,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
LIB,SINOE,BUTAW DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,33,27,60,33,25,58,2,Pass,high,0,1,1,0,0,0,0,98.33,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
LIB,SINOE,BUTAW DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,SINOE,BUTAW DISTRICT,Liberia,nOPV2,Rnd2,21,2021-05-30T00:00:00Z,2021-06-03,2021-06-03,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
LIB,SINOE,DUGBE RIVER DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,SINOE,DUGBE RIVER DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,20,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,16,34,50,16,34,50,10,Fail,poor,0,0,0,0,0,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
LIB,SINOE,DUGBE RIVER DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,20,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,24,36,60,23,32,55,5,Fail,moderate,4,0,1,0,0,0,0,95,0,1,0,0,0,0,0,0,0,0,4,0,80,0,20,0,0,0,0,0.08
LIB,SINOE,GBLONEE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,22,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,SINOE,GBLONEE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,27,33,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
LIB,SINOE,GBLONEE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,SINOE,GREENVILLE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
