country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_market,abs_reason_travelled,abs_reason_school,abs_reason_other,abs_reason_farm,abs_reason_in_playground,nc_reason_too_many_rnd,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_others,nc_reason_vaccines_safety,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CIV,BELIER,TOUMODI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,TOUMODI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BELIER,TOUMODI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,TOUMODI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,33,27,60,32,25,57,3,Pass,high,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
CIV,BELIER,TOUMODI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BELIER,TOUMODI,YOPOUGON EST,mOPV,Rnd1,21,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,TOUMODI,YOPOUGON EST,mOPV,Rnd2,27,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,37,23,60,37,21,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,BELIER,YAMOUSSOUKRO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,33,27,60,26,26,52,8,Fail,moderate,1,0,7,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,1,0,0,12.5,0,87.5,0,0,0,0,0.13
CIV,BELIER,YAMOUSSOUKRO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,YAMOUSSOUKRO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,40,20,60,39,20,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BELIER,YAMOUSSOUKRO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,21,39,60,21,37,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CIV,BELIER,YAMOUSSOUKRO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,28,28,56,4,Fail,moderate,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,25,0.07
CIV,BELIER,YAMOUSSOUKRO,YOPOUGON EST,mOPV,Rnd1,21,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,31,29,60,27,28,55,5,Fail,moderate,0,0,4,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0.08
CIV,BELIER,YAMOUSSOUKRO,YOPOUGON EST,mOPV,Rnd2,29,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,32,28,60,29,25,54,6,Fail,moderate,1,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,16.67,0,83.33,0,0,0,0,0.1
CIV,BERE,DIANRA,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,35,25,60,33,25,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CIV,BERE,DIANRA,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BERE,DIANRA,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BERE,DIANRA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,33,27,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,BERE,DIANRA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BERE,DIANRA,YOPOUGON EST,mOPV,Rnd1,23,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BERE,DIANRA,YOPOUGON EST,mOPV,Rnd2,21,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BERE,KOUNAHIRI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,30,30,60,28,27,55,5,Fail,moderate,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
CIV,BERE,KOUNAHIRI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BERE,KOUNAHIRI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BERE,KOUNAHIRI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BERE,KOUNAHIRI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BERE,KOUNAHIRI,YOPOUGON EST,mOPV,Rnd1,20,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BERE,KOUNAHIRI,YOPOUGON EST,mOPV,Rnd2,30,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,35,25,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BERE,MANKONO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,27,33,60,25,29,54,6,Fail,moderate,0,1,5,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0,0,0,0,0.1
CIV,BERE,MANKONO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BERE,MANKONO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BERE,MANKONO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BERE,MANKONO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,21,39,60,21,37,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BERE,MANKONO,YOPOUGON EST,mOPV,Rnd1,15,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BERE,MANKONO,YOPOUGON EST,mOPV,Rnd2,30,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,35,25,60,35,24,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CIV,BOUKANI,BOUNA,YOPOUGON EST,mOPV,Rnd1,15,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,32,28,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BOUKANI,BOUNA,YOPOUGON EST,mOPV,Rnd2,29,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BOUKANI,DOROPO,YOPOUGON EST,mOPV,Rnd1,13,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,26,34,60,21,32,53,7,Fail,moderate,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57.14,42.86,0,0,0,0,0.12
CIV,BOUKANI,DOROPO,YOPOUGON EST,mOPV,Rnd2,22,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,33,27,60,30,25,55,5,Fail,moderate,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0.08
CIV,BOUKANI,NASSIAN,YOPOUGON EST,mOPV,Rnd1,18,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,25,35,60,24,33,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
CIV,BOUKANI,NASSIAN,YOPOUGON EST,mOPV,Rnd2,29,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUKANI,TEHINI,YOPOUGON EST,mOPV,Rnd1,12,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUKANI,TEHINI,YOPOUGON EST,mOPV,Rnd2,27,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,BOUNA,CIV-2023-06-01_nOPV,nOPV2,Rnd0,21,2023-07-14T00:00:00Z,2023-07-18,2023-07-19,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,BOUNA,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,BOUNA,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,BOUNA,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,BOUNA,CIV-2024-04-01_nOPV,nOPV2,Rnd2,26,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,BOUNA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,BOUNA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,23,37,60,23,36,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CIV,BOUNKANI,DOROPO,CIV-2023-06-01_nOPV,nOPV2,Rnd0,21,2023-07-14T00:00:00Z,2023-07-18,2023-07-19,34,26,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BOUNKANI,DOROPO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,27,33,60,21,27,48,12,Fail,poor,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.67,8.33,0,0,0,0,0.2
CIV,BOUNKANI,DOROPO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,DOROPO,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,DOROPO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,DOROPO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,23,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,DOROPO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,NASSIAN,CIV-2023-06-01_nOPV,nOPV2,Rnd0,21,2023-07-14T00:00:00Z,2023-07-18,2023-07-19,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BOUNKANI,NASSIAN,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,NASSIAN,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BOUNKANI,NASSIAN,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,33,27,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CIV,BOUNKANI,NASSIAN,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,NASSIAN,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,NASSIAN,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,TEHINI,CIV-2023-06-01_nOPV,nOPV2,Rnd0,21,2023-07-14T00:00:00Z,2023-07-18,2023-07-19,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,TEHINI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BOUNKANI,TEHINI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,TEHINI,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,TEHINI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,TEHINI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BOUNKANI,TEHINI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,CAVALLY,BLOLEQUIN,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,33,27,60,31,25,56,4,Fail,moderate,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
CIV,CAVALLY,BLOLEQUIN,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,CAVALLY,BLOLEQUIN,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,29,30,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0.02
CIV,CAVALLY,BLOLEQUIN,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,25,35,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,CAVALLY,BLOLEQUIN,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,23,37,60,23,35,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,CAVALLY,BLOLEQUIN,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,27,33,60,26,33,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,CAVALLY,BLOLEQUIN,YOPOUGON EST,mOPV,Rnd1,26,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,30,30,60,24,28,52,8,Fail,moderate,0,1,5,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,12.5,62.5,0,0,25,0,0.13
CIV,CAVALLY,BLOLEQUIN,YOPOUGON EST,mOPV,Rnd2,26,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,32,28,60,26,19,45,15,Fail,poor,0,1,4,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6.67,26.67,0,0,0,66.67,0.25
CIV,CAVALLY,DUEKOUE,YOPOUGON EST,mOPV,Rnd1,6,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,27,33,60,22,27,49,11,Fail,poor,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.09,90.91,0,0,0,0,0,0.18
CIV,CAVALLY,DUEKOUE,YOPOUGON EST,mOPV,Rnd2,12,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,CAVALLY,GUIGLO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,32,28,60,22,20,42,18,Fail,poor,0,7,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.89,5.56,0,0,0,55.56,0.3
CIV,CAVALLY,GUIGLO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,CAVALLY,GUIGLO,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,CAVALLY,GUIGLO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,26,34,60,25,32,57,3,Pass,high,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
