country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_non_compliance,r_house_not_visited,r_childabsent,r_security,r_childnotborn,care_giver_informed_sia,percent_care_giver_informed_sia,total_missed,status,performance,tot_r,other_r,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r
NIE,Oyo,Afijio,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,26,34,60,26,34,60,0,0,0,0,0,0,56,93.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Afijio,OBR_name,bOPV,Rnd10,6,2021-10-16,2021-10-20,2021-10-21,2021,29,31,60,29,31,60,0,0,0,0,0,0,54,90,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Afijio,OBR_name,bOPV,Rnd4,6,2022-04-11,2022-04-15,2022-04-16,2022,26,34,60,26,34,60,0,0,0,0,0,0,58,96.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Afijio,OBR_name,bOPV,,6,2022-12-19,2022-12-23,2022-12-24,2022,26,34,60,26,32,58,2,0,0,2,0,0,58,96.67,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Oyo,Afijio,OBR_name,nOPV2,,6,2025-12-09,2025-12-13,2025-12-14,2025,27,33,60,27,33,60,0,0,0,0,0,0,58,96.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Akinyele,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-06,2021-09-10,2021-09-11,2021,31,29,60,23,24,47,13,0,11,2,0,0,10,16.67,13,Fail,poor,13,0,0,84.62,15.38,0,0,0
NIE,Oyo,Akinyele,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-18,2020-01-22,2020-01-23,2020,33,27,60,30,27,57,3,0,3,0,0,0,43,71.67,3,Pass,high,3,0,0,100,0,0,0,0
NIE,Oyo,Akinyele,NGA-20DS-01-2020,bOPV,Rnd3,6,2020-03-08,2020-03-12,2020-03-13,2020,34,26,60,28,24,52,8,3,1,4,0,0,55,91.67,8,Fail,moderate,8,0,37.5,12.5,50,0,0,0
NIE,Oyo,Akinyele,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,2023,32,28,60,32,28,60,0,0,0,0,0,0,45,75,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Akinyele,NIE-2024-nOPV2,nOPV2,Rnd4,6,2024-11-02,2024-11-06,2024-11-07,2024,29,31,60,29,30,59,1,1,0,0,0,0,57,95,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Oyo,Akinyele,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,35,25,60,35,25,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Akinyele,OBR_name,bOPV,Rnd10,6,2021-10-16,2021-10-20,2021-10-21,2021,35,25,60,34,25,59,1,0,0,1,0,0,18,30,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Akinyele,OBR_name,bOPV,Rnd3,1,2022-03-26,2022-03-30,2022-03-31,2022,8,2,10,8,2,10,0,0,0,0,0,0,10,100,50,Fail,very poor,0,50,0,0,0,0,0,100
NIE,Oyo,Akinyele,OBR_name,bOPV,Rnd4,5,2022-04-11,2022-04-15,2022-04-16,2022,29,21,50,29,21,50,0,0,0,0,0,0,42,84,10,Fail,poor,0,10,0,0,0,0,0,100
NIE,Oyo,Akinyele,OBR_name,bOPV,,6,2022-12-14,2022-12-18,2022-12-19,2022,32,28,60,32,28,60,0,0,0,0,0,0,48,80,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Akinyele,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,32,28,60,32,28,60,0,0,0,0,0,0,22,36.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atiba,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-19,2020-01-23,2020-01-24,2020,33,27,60,27,23,50,10,4,0,5,0,1,10,16.67,10,Fail,poor,10,0,40,0,50,10,0,0
NIE,Oyo,Atiba,NGA-20DS-01-2020,bOPV,,6,2020-02-18,2020-02-22,2020-02-23,2020,30,30,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atiba,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,2023,39,21,60,39,21,60,0,0,0,0,0,0,56,93.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atiba,NIE-2024-nOPV2,nOPV2,Rnd4,6,2024-11-02,2024-11-06,2024-11-07,2024,35,25,60,35,24,59,1,1,0,0,0,0,60,100,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Oyo,Atiba,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,26,34,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atiba,OBR_name,bOPV,Rnd4,6,2022-04-10,2022-04-14,2022-04-15,2022,39,21,60,39,21,60,0,0,0,0,0,0,31,51.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atiba,OBR_name,bOPV,,12,2021-12-05,2021-12-09,2021-12-10,2021,63,57,120,63,57,120,0,0,0,0,0,0,120,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atiba,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,39,21,60,39,21,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atisbo,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-06,2021-09-10,2021-09-11,2021,33,27,60,32,25,57,3,1,1,1,0,0,39,65,3,Pass,high,3,0,33.33,33.33,33.33,0,0,0
NIE,Oyo,Atisbo,NGA-20DS-01-2020,bOPV,,6,2020-02-17,2020-02-21,2020-02-22,2020,37,23,60,36,22,58,2,0,0,2,0,0,60,100,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Oyo,Atisbo,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,29,31,60,29,31,60,0,0,0,0,0,0,41,68.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atisbo,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,35,25,60,34,25,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Atisbo,NIE-2024-nOPV2,nOPV2,Rnd4,6,2024-11-02,2024-11-06,2024-11-07,2024,32,28,60,30,27,57,3,0,0,3,0,0,50,83.33,3,Pass,high,3,0,0,0,100,0,0,0
NIE,Oyo,Atisbo,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,29,31,60,29,31,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Atisbo,OBR_name,bOPV,Rnd4,6,2022-04-11,2022-04-15,2022-04-16,2022,31,29,60,29,29,58,2,0,0,2,0,0,46,76.67,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Oyo,Atisbo,OBR_name,bOPV,,6,2022-12-20,2022-12-24,2022-12-25,2022,29,31,60,29,30,59,1,0,0,1,0,0,55,91.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Atisbo,OBR_name,nOPV2,,6,2025-12-09,2025-12-13,2025-12-14,2025,26,34,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Egbeda,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-19,2020-01-23,2020-01-24,2020,28,32,60,28,29,57,3,0,2,1,0,0,35,58.33,3,Pass,high,3,0,0,66.67,33.33,0,0,0
NIE,Oyo,Egbeda,NGA-20DS-01-2020,bOPV,Rnd3,6,2020-03-08,2020-03-12,2020-03-13,2020,23,37,60,22,37,59,1,0,1,0,0,0,60,100,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Oyo,Egbeda,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,2023,27,33,60,26,32,58,2,2,0,0,0,0,41,68.33,2,Pass,high,2,0,100,0,0,0,0,0
NIE,Oyo,Egbeda,NIE-2024-nOPV2,nOPV2,,6,2024-12-03,2024-12-07,2024-12-08,2024,35,25,60,35,24,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Egbeda,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,28,32,60,28,31,59,1,0,0,1,0,0,26,43.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Egbeda,OBR_name,bOPV,Rnd4,6,2022-04-11,2022-04-15,2022-04-16,2022,38,22,60,36,21,57,3,0,1,2,0,0,24,40,3,Pass,high,3,0,0,33.33,66.67,0,0,0
NIE,Oyo,Egbeda,OBR_name,bOPV,,6,2022-12-19,2022-12-23,2022-12-24,2022,29,31,60,29,29,58,2,1,0,1,0,0,42,70,2,Pass,high,2,0,50,0,50,0,0,0
NIE,Oyo,Egbeda,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,36,24,60,35,23,58,2,0,2,0,0,0,22,36.67,2,Pass,high,2,0,0,100,0,0,0,0
NIE,Oyo,Ibadan North,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-06,2021-09-10,2021-09-11,2021,37,23,60,32,20,52,8,0,6,2,0,0,56,93.33,8,Fail,moderate,8,0,0,75,25,0,0,0
NIE,Oyo,Ibadan North,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-18,2020-01-22,2020-01-23,2020,31,29,60,30,28,58,2,0,2,0,0,0,24,40,2,Pass,high,2,0,0,100,0,0,0,0
NIE,Oyo,Ibadan North,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,33,27,60,32,27,59,1,0,0,1,0,0,28,46.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibadan North,NIE-2024-nOPV2,nOPV2,Rnd4,6,2024-11-02,2024-11-06,2024-11-07,2024,37,23,60,35,23,58,2,0,0,2,0,0,59,98.33,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Oyo,Ibadan North,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,40,20,60,40,20,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North,OBR_name,bOPV,Rnd10,6,2021-10-16,2021-10-20,2021-10-21,2021,24,36,60,24,36,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North,OBR_name,bOPV,Rnd4,6,2022-04-11,2022-04-15,2022-04-16,2022,27,33,60,26,32,58,2,0,1,1,0,0,51,85,2,Pass,high,2,0,0,50,50,0,0,0
NIE,Oyo,Ibadan North,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,34,26,60,32,26,58,2,0,2,0,0,0,60,100,2,Pass,high,2,0,0,100,0,0,0,0
NIE,Oyo,Ibadan North,OBR_name,bOPV,,12,2021-12-02,2021-12-06,2021-12-07,2021,69,51,120,68,46,114,6,0,4,2,0,0,116,96.67,6,Fail,moderate,6,0,0,66.67,33.33,0,0,0
NIE,Oyo,Ibadan North,OBR_name,nOPV2,Rnd1,6,2023-01-23,2023-01-27,2023-01-28,2023,31,29,60,31,29,60,0,0,0,0,0,0,39,65,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,31,29,60,31,29,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North East,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,2020,37,23,60,36,23,59,1,1,0,0,0,0,60,100,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Oyo,Ibadan North East,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,36,24,60,34,23,57,3,1,0,2,0,0,20,33.33,3,Pass,high,3,0,33.33,0,66.67,0,0,0
NIE,Oyo,Ibadan North East,NIE-2024-nOPV2,nOPV2,,6,2024-12-03,2024-12-07,2024-12-08,2024,31,29,60,31,29,60,0,0,0,0,0,0,57,95,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North East,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,31,29,60,30,29,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibadan North East,OBR_name,bOPV,Rnd11,1,2021-11-18,2021-11-22,2021-11-23,2021,7,3,10,7,3,10,0,0,0,0,0,0,4,40,50,Fail,very poor,0,50,0,0,0,0,0,100
NIE,Oyo,Ibadan North East,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,30,30,60,30,30,60,0,0,0,0,0,0,49,81.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North East,OBR_name,bOPV,,6,2021-12-05,2021-12-09,2021-12-10,2021,32,28,60,31,28,59,1,0,0,1,0,0,22,36.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibadan North East,OBR_name,nOPV2,Rnd1,6,2023-01-23,2023-01-27,2023-01-28,2023,33,27,60,32,27,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibadan North East,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,29,31,60,29,31,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North West,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-06,2021-09-10,2021-09-11,2021,26,34,60,23,34,57,3,1,0,2,0,0,11,18.33,3,Pass,high,3,0,33.33,0,66.67,0,0,0
NIE,Oyo,Ibadan North West,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-18,2020-01-22,2020-01-23,2020,29,31,60,29,29,58,2,2,0,0,0,0,33,55,2,Pass,high,2,0,100,0,0,0,0,0
NIE,Oyo,Ibadan North West,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,2023,29,31,60,28,31,59,1,0,0,1,0,0,54,90,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibadan North West,NIE-2024-nOPV2,nOPV2,,6,2024-12-03,2024-12-07,2024-12-08,2024,33,27,60,33,27,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North West,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,27,33,60,27,33,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North West,OBR_name,bOPV,Rnd4,6,2022-04-10,2022-04-14,2022-04-15,2022,23,37,60,19,36,55,5,0,5,0,0,0,55,91.67,5,Fail,moderate,5,0,0,100,0,0,0,0
NIE,Oyo,Ibadan North West,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,29,31,60,29,31,60,0,0,0,0,0,0,35,58.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North West,OBR_name,nOPV2,Rnd1,6,2023-01-27,2023-01-31,2023-02-01,2023,32,28,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan North West,OBR_name,nOPV2,,6,2025-12-09,2025-12-13,2025-12-14,2025,27,33,60,27,33,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South East,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-06,2021-09-10,2021-09-11,2021,34,26,60,32,26,58,2,1,1,0,0,0,49,81.67,2,Pass,high,2,0,50,50,0,0,0,0
NIE,Oyo,Ibadan South East,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-18,2020-01-22,2020-01-23,2020,31,29,60,31,29,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South East,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,2023,34,26,60,32,26,58,2,0,0,2,0,0,59,98.33,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Oyo,Ibadan South East,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,7,2025-04-22,2025-04-26,2025-04-27,2025,37,33,70,36,33,69,1,0,0,1,0,0,61,87.14,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibadan South East,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,32,28,60,30,27,57,3,0,0,3,0,0,58,96.67,3,Pass,high,3,0,0,0,100,0,0,0
NIE,Oyo,Ibadan South East,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,39,21,60,38,21,59,1,0,0,1,0,0,57,95,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibadan South East,OBR_name,nOPV2,,6,2025-12-09,2025-12-13,2025-12-14,2025,28,32,60,28,32,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-18,2020-01-22,2020-01-23,2020,36,24,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,NGA-20DS-01-2020,bOPV,Rnd3,6,2020-03-08,2020-03-12,2020-03-13,2020,35,25,60,33,24,57,3,2,1,0,0,0,59,98.33,3,Pass,high,3,0,66.67,33.33,0,0,0,0
NIE,Oyo,Ibadan South West,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,2023,27,33,60,27,33,60,0,0,0,0,0,0,42,70,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,29,31,60,29,31,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,30,30,60,30,30,60,0,0,0,0,0,0,46,76.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,30,30,60,30,30,60,0,0,0,0,0,0,54,90,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,OBR_name,bOPV,Rnd10,6,2021-10-16,2021-10-20,2021-10-21,2021,31,29,60,31,29,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,OBR_name,bOPV,Rnd4,6,2022-04-11,2022-04-15,2022-04-16,2022,27,33,60,27,33,60,0,0,0,0,0,0,18,30,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibadan South West,OBR_name,bOPV,Rnd5,6,2022-05-07,2022-05-11,2022-05-12,2022,29,31,60,28,29,57,3,2,1,0,0,0,24,40,3,Pass,high,3,0,66.67,33.33,0,0,0,0
NIE,Oyo,Ibadan South West,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,30,30,60,30,30,60,0,0,0,0,0,0,29,48.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa Central,NGA-20DS-01-2020,bOPV,,6,2020-02-17,2020-02-21,2020-02-22,2020,32,28,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa Central,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,33,27,60,33,25,58,2,0,1,1,0,0,31,51.67,2,Pass,high,2,0,0,50,50,0,0,0
NIE,Oyo,Ibarapa Central,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,36,24,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa Central,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,25,35,60,25,35,60,0,0,0,0,0,0,32,53.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa Central,OBR_name,bOPV,Rnd4,6,2022-04-11,2022-04-15,2022-04-16,2022,34,26,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa Central,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,36,24,60,35,23,58,2,0,2,0,0,0,53,88.33,2,Pass,high,2,0,0,100,0,0,0,0
NIE,Oyo,Ibarapa Central,OBR_name,bOPV,,6,2021-12-06,2021-12-10,2021-12-11,2021,33,27,60,33,27,60,0,0,0,0,0,0,54,90,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa Central,OBR_name,nOPV2,Rnd1,6,2023-01-23,2023-01-27,2023-01-28,2023,26,34,60,26,33,59,1,0,0,1,0,0,55,91.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibarapa Central,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,30,30,60,28,29,57,3,0,1,2,0,0,59,98.33,3,Pass,high,3,0,0,33.33,66.67,0,0,0
NIE,Oyo,Ibarapa East,NGA-20DS-01-2020,bOPV,,6,2020-02-18,2020-02-22,2020-02-23,2020,27,33,60,27,33,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa East,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,34,26,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa East,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,34,26,60,34,25,59,1,0,0,1,0,0,53,88.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibarapa East,OBR_name,bOPV,Rnd4,6,2022-04-19,2022-04-23,2022-04-24,2022,26,34,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa East,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,33,27,60,33,27,60,0,0,0,0,0,0,37,61.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa East,OBR_name,nOPV2,Rnd1,6,2023-01-23,2023-01-27,2023-01-28,2023,35,25,60,35,25,60,0,0,0,0,0,0,45,75,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa East,OBR_name,nOPV2,,6,2025-12-09,2025-12-13,2025-12-14,2025,30,30,60,29,29,58,2,0,0,2,0,0,35,58.33,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Oyo,Ibarapa North,NGA-20DS-01-2020,bOPV,,6,2020-02-17,2020-02-21,2020-02-22,2020,34,26,60,34,26,60,0,0,0,0,0,0,35,58.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ibarapa North,NIE-2024-nOPV2,nOPV2,Rnd2,1,2024-04-20,2024-04-24,2024-04-25,2024,7,3,10,7,3,10,0,0,0,0,0,0,7,70,50,Fail,very poor,0,50,0,0,0,0,0,100
NIE,Oyo,Ibarapa North,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,32,28,60,31,28,59,1,0,0,1,0,0,59,98.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibarapa North,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,31,29,60,31,27,58,2,1,0,1,0,0,60,100,2,Pass,high,2,0,50,0,50,0,0,0
NIE,Oyo,Ibarapa North,OBR_name,bOPV,Rnd5,6,2022-05-17,2022-05-21,2022-05-22,2022,32,28,60,32,27,59,1,0,1,0,0,0,38,63.33,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Oyo,Ibarapa North,OBR_name,nOPV2,Rnd1,6,2023-01-23,2023-01-27,2023-01-28,2023,29,31,60,29,30,59,1,0,0,1,0,0,40,66.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ibarapa North,OBR_name,nOPV2,,6,2025-12-08,2025-12-12,2025-12-13,2025,33,27,60,33,27,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Oyo,Ido,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-06,2021-09-10,2021-09-11,2021,33,27,60,27,24,51,9,0,9,0,0,0,29,48.33,9,Fail,poor,9,0,0,100,0,0,0,0
NIE,Oyo,Ido,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-15,2020-01-19,2020-01-20,2020,34,26,60,31,26,57,3,0,3,0,0,0,38,63.33,3,Pass,high,3,0,0,100,0,0,0,0
NIE,Oyo,Ido,NGA-20DS-01-2020,bOPV,Rnd3,9,2020-03-09,2020-03-13,2020-03-14,2020,37,53,90,28,46,74,16,1,7,8,0,0,63,70,16,Fail,poor,16,0,6.25,43.75,50,0,0,0
NIE,Oyo,Ido,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-10,2025-06-14,2025-06-15,2025,39,21,60,38,19,57,3,0,0,3,0,0,23,38.33,3,Pass,high,3,0,0,0,100,0,0,0
NIE,Oyo,Ido,OBR_name,bOPV,Rnd10,6,2021-10-16,2021-10-20,2021-10-21,2021,28,32,60,25,26,51,9,0,9,0,0,0,58,96.67,9,Fail,poor,9,0,0,100,0,0,0,0
NIE,Oyo,Ido,OBR_name,bOPV,Rnd4,6,2022-04-11,2022-04-15,2022-04-16,2022,33,27,60,33,26,59,1,0,0,1,0,0,52,86.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Oyo,Ido,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,26,34,60,25,32,57,3,2,0,1,0,0,57,95,3,Pass,high,3,0,66.67,0,33.33,0,0,0
