country,province,district,response,vaccine.type,roundNumber,round_start_date,month,rnd_distinct
UGANDA,ELGON,SIRONKO,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,KARAMOJA,KAABONG,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,BUKEDI,BUDAKA,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,BUKEDI,TORORO,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,ELGON,MBALE,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,KARAMOJA,AMUDAT,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,ELGON,BUKWO,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,ELGON,BUDUDA,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,BUSOGA,NAMAYINGO,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,ELGON,NAMISINDWA,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,KARAMOJA,ABIM,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,ELGON,BULAMBULI,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,BUKEDI,BUSIA,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,BUSOGA,BUGWERI,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,BUSOGA,BUGIRI,UGA-2024-08-01_nOPV,nOPV2,Rnd2,2024-11-09,11,UGA-2024-08-01_nOPV_Rnd2
UGANDA,NORTH BUGANDA,WAKISO,Uganda_2023,nOPV2,Rnd1,2022-11-04,11,Uganda_2023_Rnd1
UGANDA,KAMPALA,KAMPALA,Uganda_2023,nOPV2,Rnd1,2022-11-04,11,Uganda_2023_Rnd1
UGANDA,NORTH BUGANDA,MUBENDE,Uganda_2023,nOPV2,Rnd1,2022-11-04,11,Uganda_2023_Rnd1
UGANDA,NORTH BUGANDA,MUKONO,Uganda_2023,nOPV2,Rnd1,2022-11-04,11,Uganda_2023_Rnd1
UGANDA,NORTH BUGANDA,KASSANDA,Uganda_2023,nOPV2,Rnd1,2022-11-04,11,Uganda_2023_Rnd1
UNITED REPUBLIC OF TANZANIA,KATAVI,NSIMBO DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,MBEYA,CHUNYA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,SONGWE,MOMBA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KATAVI,MPANDA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KATAVI,MPANDA TC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KATAVI,MPIMBWE DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,MULEBA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,RUKWA,NKASI DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,MBEYA,MBEYA CC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,MBEYA,MBEYA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,MBEYA,BUSOKELO DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,MISSENYI DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,SONGWE,ILEJE DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,KAKONKO DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,MBEYA,RUNGWE DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,RUKWA,SUMBAWANGA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,BIHARAMULO DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,BUHIGWE DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,RUKWA,KALAMBO DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,BUKOBA MC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,NGARA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,KASULU TC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,SONGWE,TUNDUMA TC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,KIBONDO DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,KIGOMA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KATAVI,MLELE DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,UVINZA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,MBEYA,KYELA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,KYERWA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,MBEYA,MBARALI DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,KARAGWE DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KAGERA,BUKOBA DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,SONGWE,SONGWE DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,SONGWE,MBOZI DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,KIGOMA MC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,RUKWA,SUMBAWANGA MC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
UNITED REPUBLIC OF TANZANIA,KIGOMA,KASULU DC,TNZ-2023-05-01_nOPV,nOPV2,Rnd2,2023-11-02,11,TNZ-2023-05-01_nOPV_Rnd2
ZIMBABWE,BULAWAYO,NORTHERN SURBUBS,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND SOUTH,BEITBRIDGE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,BULAWAYO,NKULUMANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASVINGO,MASVINGO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND NORTH,LUPANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASVINGO,BIKITA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,KWEKWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,CHIPINGE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASVINGO,CHIREDZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,GOKWE NORTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,MARONDERA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASVINGO,CHIVI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,SHURUGWI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND WEST,KARIBA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,BINDURA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,CHIMANIMANI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND WEST,HURUNGWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,CHIRUMHANZU,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,HWEDZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,Chitungwiza,CHITUNGWIZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA SOUTHERN DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND NORTH,HWANGE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA WESTERN DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,CHIKOMBA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HARARE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA WEST SOUTH WEST DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASVINGO,MWENEZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND NORTH,NKAYI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,MAZOWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,MUTOKO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND NORTH,BINGA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND NORTH,BUBI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,Chitungwiza,ZENGEZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,MBERENGWA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,Chitungwiza,SEKE NORTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,MAKONI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND WEST,CHEGUTU,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND SOUTH,MANGWE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASVINGO,GUTU,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND SOUTH,GWANDA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,GWERU,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,NYANGA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,RUSHINGA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND WEST,SANYATI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,SEKE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,SHAMVA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,BULAWAYO,EMAKHANDENI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,Chitungwiza,SEKE SOUTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND WEST,MAKONDE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,CENTENARY,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,MUTASA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,MUREHWA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,MUTARE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,Chitungwiza,ST. MARYS,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA HARARE CENTRAL SOUTH EASTERN DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND SOUTH,INSIZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA SOUTH WESTERN DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA NORTHERN DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA NORTH WESTERN DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,MUTARE CITY,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,BULAWAYO,BULAWAYO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND SOUTH,BULILIMA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,GOROMONZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,MUDZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,GURUVE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,ZVISHAVANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND SOUTH,UMZINGWANE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,HARARE,HA EASTERN DISTRICT,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND SOUTH,MATOBO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND WEST,ZVIMBA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MIDLANDS,GOKWE SOUTH,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,MBIRE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MANICALAND,BUHERA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND CENTRAL,MOUNT DARWIN,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND WEST,MHONDORO NGEZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASHONALAND EAST,UMP,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND NORTH,UMGUZA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MATABELELAND NORTH,TSHOLOTSHO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ZIMBABWE,MASVINGO,ZAKA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,2024-11-26,11,ZIM-2024-11-01_nOPV_Rnd1
ALGERIA,TAMANGHASSET,TAMANGHASSET,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,ILISII,ILISII,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,EL OUED,EL OUED,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,GHARDAIA,GHARDAIA,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,BECHAR,BECHAR,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,EL BAYADH,EL BAYADH,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,OUARGLA,OUARGLA,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,ADRAR,ADRAR,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,NAAMA,NAAMA,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
ALGERIA,TINDOUF,TINDOUF,Algeria Outbreak,nOPV2,Rnd1,2022-12-04,12,Algeria Outbreak_Rnd1
BURKINA FASO,PLATEAU CENTRAL,ZINIARE,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,CENTRE,BASKUY,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,CENTRE,NONGR MASSOM,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,PLATEAU CENTRAL,ZORGHO,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,CENTRE,BOULMIOUGOU,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,CENTRE-SUD,KOMBISSIRI,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,CENTRE,SIG NOGHIN,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,CENTRE-SUD,SAPONE,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,CENTRE,BOGODOGO,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,PLATEAU CENTRAL,BOUSSE,BFA-10DS-05-2020,mOPV2,Rnd2,2020-12-03,12,BFA-10DS-05-2020_Rnd2
BURKINA FASO,HAUTS-BASSINS,DAFRA,BFA-22DS-10-2020,mOPV2,Rnd1,2020-12-03,12,BFA-22DS-10-2020_Rnd1
BURKINA FASO,CENTRE-EST,OUARGAYE,BFA-22DS-10-2020,mOPV2,Rnd1,2020-12-03,12,BFA-22DS-10-2020_Rnd1
BURKINA FASO,EST,MANNI,BFA-22DS-10-2020,mOPV2,Rnd1,2020-12-03,12,BFA-22DS-10-2020_Rnd1
BURKINA FASO,CENTRE-EST,KOUPELA,BFA-22DS-10-2020,mOPV2,Rnd1,2020-12-03,12,BFA-22DS-10-2020_Rnd1
BURKINA FASO,HAUTS-BASSINS,DO,BFA-22DS-10-2020,mOPV2,Rnd1,2020-12-03,12,BFA-22DS-10-2020_Rnd1
BURKINA FASO,CASCADES,MANGODARA,BFA-22DS-10-2020,mOPV2,Rnd1,2020-12-03,12,BFA-22DS-10-2020_Rnd1
