country,province,district,response,vaccine.type,roundNumber,number_clusters,round_start_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_Non_Compliance,r_House_not_visited,r_childabsent,r_security,r_childnotborn,Care_Giver_Informed_SIA,percent_care_Giver_Informed_SIA,total_missed,status,performance,tot_r,other_r,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,proportion_missed_child,afro_block,lqas_start_date,lqas_end_date
DEMOCRATIC REPUBLIC OF THE CONGO,TANGANYIKA,MOBA,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TANGANYIKA,NYEMBA,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TANGANYIKA,NYUNZU,DRC-NID-07-2023-bOPV,bOPV,RND1,19,2023-07-27,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,BAFWAGBOGBO,DRC-NID-07-2023-bOPV,bOPV,RND1,8,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,BAFWASENDE,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,BANALIA,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,BASOKO,DRC-NID-07-2023-bOPV,bOPV,RND1,12,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,KABONDO,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,MAKISO-KISANGANI,MAKISO KISANGANI,DRC-NID-07-2023-bOPV,bOPV,RND1,22,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,MANGOBO,DRC-NID-07-2023-bOPV,bOPV,RND1,17,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,TSHOPO,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,YAHISULI,DRC-NID-07-2023-bOPV,bOPV,RND1,25,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,YAHUMA,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,YAKUSU,DRC-NID-07-2023-bOPV,bOPV,RND1,17,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHOPO,YALIMBONGO,DRC-NID-07-2023-bOPV,bOPV,RND1,21,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHUAPA,IKELA,DRC-NID-07-2023-bOPV,bOPV,RND1,9,2023-07-27,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,TSHUAPA,MOMPONO,DRC-NID-07-2023-bOPV,bOPV,RND1,3,2023-07-27,2023,0,0,20,0,0,0,NA,0,0,0,NA,NA,NA,0,40,Fail,very poor,NA,40,0,0,0,NA,NA,100,0,0,0,0,0,0,2,DRC,2023-07-31,2023-08-01
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,ANGO,DRC-NID-07-2023-bOPV,bOPV,RND2,9,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,BILI,DRC-NID-07-2023-bOPV,bOPV,RND2,18,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,BUTA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,GANGA,DRC-NID-07-2023-bOPV,bOPV,RND2,17,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,LIKATI,DRC-NID-07-2023-bOPV,bOPV,RND2,16,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,MONGA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,POKO,DRC-NID-07-2023-bOPV,bOPV,RND2,7,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,VIADANA,DRC-NID-07-2023-bOPV,bOPV,RND2,3,2023-09-22,2023,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BASANKUSU,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BIKORO,DRC-NID-07-2023-bOPV,bOPV,RND2,19,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BOLENGE,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BOLOMBA,DRC-NID-07-2023-bOPV,bOPV,RND2,7,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BOMONGO,DRC-NID-07-2023-bOPV,bOPV,RND2,6,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,DJOMBO,DRC-NID-07-2023-bOPV,bOPV,RND2,6,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,IBOKO,DRC-NID-07-2023-bOPV,bOPV,RND2,17,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,INGENDE,DRC-NID-07-2023-bOPV,bOPV,RND2,10,2023-09-22,2023,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,IREBU,DRC-NID-07-2023-bOPV,bOPV,RND2,24,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,LILANGA BOBANGI,DRC-NID-07-2023-bOPV,bOPV,RND2,25,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,LOTUMBE,DRC-NID-07-2023-bOPV,bOPV,RND2,11,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,MBANDAKA,DRC-NID-07-2023-bOPV,bOPV,RND2,26,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,WANGATA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAFUBU,DRC-NID-07-2023-bOPV,bOPV,RND2,12,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAMALONDO,DRC-NID-07-2023-bOPV,bOPV,RND2,16,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAMBOVE,DRC-NID-07-2023-bOPV,bOPV,RND2,6,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAMPEMBA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAPOLOWE,DRC-NID-07-2023-bOPV,bOPV,RND2,17,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KASENGA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KASHOBWE,DRC-NID-07-2023-bOPV,bOPV,RND2,15,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KATUBA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KENYA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KIKULA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KILELA BALANDA,DRC-NID-07-2023-bOPV,bOPV,RND2,6,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KILWA,DRC-NID-07-2023-bOPV,bOPV,RND2,6,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KIPUSHI,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KISANGA,DRC-NID-07-2023-bOPV,bOPV,RND2,18,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KOWE,DRC-NID-07-2023-bOPV,bOPV,RND2,16,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,LIKASI,DRC-NID-07-2023-bOPV,bOPV,RND2,10,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,LUBUMBASHI,DRC-NID-07-2023-bOPV,bOPV,RND2,12,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,LUKAFU,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,MITWABA,DRC-NID-07-2023-bOPV,bOPV,RND2,19,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,MUFUNGA SAMPWE,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,MUMBUNDA,DRC-NID-07-2023-bOPV,bOPV,RND2,15,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,PANDA,DRC-NID-07-2023-bOPV,bOPV,RND2,25,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,PWETO,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,RUASHI,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,SAKANIA,DRC-NID-07-2023-bOPV,bOPV,RND2,16,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,TSHAMILEMBA,DRC-NID-07-2023-bOPV,bOPV,RND2,19,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,VANGU,DRC-NID-07-2023-bOPV,bOPV,RND2,22,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,BAKA,DRC-NID-07-2023-bOPV,bOPV,RND2,7,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,BUKAMA,DRC-NID-07-2023-bOPV,bOPV,RND2,13,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,BUTUMBA,DRC-NID-07-2023-bOPV,bOPV,RND2,19,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KABONDO DIANDA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KABONGO,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KAMINA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KANIAMA,DRC-NID-07-2023-bOPV,bOPV,RND2,6,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KAYAMBA,DRC-NID-07-2023-bOPV,bOPV,RND2,6,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KINDA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KINKONDJA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KITENGE,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,LWAMBA,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,MALEMBA NKULU,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,MUKANGA,DRC-NID-07-2023-bOPV,bOPV,RND2,8,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,MULONGO,DRC-NID-07-2023-bOPV,bOPV,RND2,21,2023-09-22,2023,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2023-09-26,2023-09-27
